"","brandsize_f","obs_id","dis","feature","price","idx.id1","idx.id2"
"1",TRUE,  49,1,0,0.039,   1,Heinz28
"2",FALSE,  49,0,0,0.037,   1,Heinz32
"3",FALSE,  49,0,0,0.050,   1,Heinz40
"4",FALSE,  49,0,0,0.037,   1,Hunts32
"5",FALSE,2279,0,0,0.053,   2,Heinz28
"6",TRUE,2279,0,0,0.037,   2,Heinz32
"7",FALSE,2279,0,0,0.052,   2,Heinz40
"8",FALSE,2279,0,0,0.037,   2,Hunts32
"9",FALSE, 939,0,0,0.043,   3,Heinz28
"10",TRUE, 939,0,0,0.037,   3,Heinz32
"11",FALSE, 939,0,0,0.044,   3,Heinz40
"12",FALSE, 939,0,0,0.034,   3,Hunts32
"13",FALSE, 722,0,0,0.047,   4,Heinz28
"14",TRUE, 722,0,0,0.021,   4,Heinz32
"15",FALSE, 722,0,0,0.044,   4,Heinz40
"16",FALSE, 722,0,0,0.034,   4,Hunts32
"17",FALSE,1617,0,0,0.051,   5,Heinz28
"18",TRUE,1617,0,0,0.037,   5,Heinz32
"19",FALSE,1617,0,0,0.046,   5,Heinz40
"20",FALSE,1617,0,0,0.034,   5,Hunts32
"21",FALSE,2702,0,0,0.042,   6,Heinz28
"22",TRUE,2702,0,0,0.031,   6,Heinz32
"23",FALSE,2702,0,0,0.050,   6,Heinz40
"24",FALSE,2702,0,0,0.035,   6,Hunts32
"25",FALSE,1655,0,0,0.039,   7,Heinz28
"26",FALSE,1655,0,0,0.037,   7,Heinz32
"27",TRUE,1655,0,0,0.042,   7,Heinz40
"28",FALSE,1655,1,0,0.028,   7,Hunts32
"29",FALSE,2751,1,1,0.039,   8,Heinz28
"30",FALSE,2751,0,0,0.037,   8,Heinz32
"31",FALSE,2751,0,0,0.050,   8,Heinz40
"32",TRUE,2751,0,0,0.030,   8,Hunts32
"33",FALSE,1459,0,0,0.042,   9,Heinz28
"34",TRUE,1459,0,0,0.030,   9,Heinz32
"35",FALSE,1459,0,0,0.048,   9,Heinz40
"36",FALSE,1459,0,0,0.041,   9,Hunts32
"37",FALSE,2176,1,1,0.039,  10,Heinz28
"38",FALSE,2176,0,0,0.037,  10,Heinz32
"39",FALSE,2176,0,0,0.050,  10,Heinz40
"40",TRUE,2176,0,0,0.015,  10,Hunts32
"41",FALSE, 790,0,1,0.046,  11,Heinz28
"42",TRUE, 790,0,0,0.027,  11,Heinz32
"43",FALSE, 790,0,0,0.046,  11,Heinz40
"44",FALSE, 790,0,0,0.048,  11,Hunts32
"45",FALSE,2033,0,0,0.042,  12,Heinz28
"46",TRUE,2033,0,0,0.022,  12,Heinz32
"47",FALSE,2033,0,0,0.045,  12,Heinz40
"48",FALSE,2033,0,0,0.034,  12,Hunts32
"49",FALSE,1560,0,0,0.039,  13,Heinz28
"50",FALSE,1560,0,0,0.034,  13,Heinz32
"51",FALSE,1560,0,1,0.050,  13,Heinz40
"52",TRUE,1560,0,0,0.042,  13,Hunts32
"53",FALSE,1119,0,0,0.052,  14,Heinz28
"54",TRUE,1119,1,0,0.031,  14,Heinz32
"55",FALSE,1119,0,0,0.046,  14,Heinz40
"56",FALSE,1119,0,0,0.037,  14,Hunts32
"57",FALSE, 178,0,0,0.047,  15,Heinz28
"58",TRUE, 178,0,0,0.033,  15,Heinz32
"59",FALSE, 178,0,0,0.046,  15,Heinz40
"60",FALSE, 178,0,0,0.052,  15,Hunts32
"61",TRUE, 418,1,0,0.028,  16,Heinz28
"62",FALSE, 418,0,0,0.034,  16,Heinz32
"63",FALSE, 418,0,0,0.046,  16,Heinz40
"64",FALSE, 418,0,0,0.031,  16,Hunts32
"65",FALSE,2226,0,0,0.042,  17,Heinz28
"66",FALSE,2226,0,0,0.031,  17,Heinz32
"67",TRUE,2226,0,0,0.051,  17,Heinz40
"68",FALSE,2226,0,0,0.037,  17,Hunts32
"69",FALSE,1779,0,0,0.048,  18,Heinz28
"70",TRUE,1779,0,0,0.031,  18,Heinz32
"71",FALSE,1779,0,0,0.046,  18,Heinz40
"72",FALSE,1779,0,0,0.036,  18,Hunts32
"73",TRUE, 541,0,0,0.052,  19,Heinz28
"74",FALSE, 541,0,0,0.037,  19,Heinz32
"75",FALSE, 541,0,0,0.046,  19,Heinz40
"76",FALSE, 541,0,0,0.037,  19,Hunts32
"77",FALSE,1939,0,0,0.043,  20,Heinz28
"78",FALSE,1939,0,0,0.037,  20,Heinz32
"79",FALSE,1939,0,0,0.045,  20,Heinz40
"80",TRUE,1939,0,0,0.034,  20,Hunts32
"81",TRUE,2682,0,1,0.034,  21,Heinz28
"82",FALSE,2682,0,0,0.037,  21,Heinz32
"83",FALSE,2682,0,0,0.042,  21,Heinz40
"84",FALSE,2682,0,0,0.031,  21,Hunts32
"85",FALSE, 547,0,0,0.040,  22,Heinz28
"86",FALSE, 547,0,0,0.037,  22,Heinz32
"87",TRUE, 547,0,0,0.044,  22,Heinz40
"88",FALSE, 547,0,0,0.034,  22,Hunts32
"89",FALSE,1068,0,0,0.047,  23,Heinz28
"90",TRUE,1068,0,0,0.006,  23,Heinz32
"91",FALSE,1068,0,0,0.050,  23,Heinz40
"92",FALSE,1068,0,0,0.030,  23,Hunts32
"93",FALSE,2361,0,0,0.045,  24,Heinz28
"94",FALSE,2361,0,0,0.034,  24,Heinz32
"95",TRUE,2361,0,0,0.042,  24,Heinz40
"96",FALSE,2361,0,0,0.031,  24,Hunts32
"97",TRUE,2021,0,0,0.038,  25,Heinz28
"98",FALSE,2021,0,0,0.027,  25,Heinz32
"99",FALSE,2021,0,0,0.048,  25,Heinz40
"100",FALSE,2021,0,0,0.039,  25,Hunts32
"101",FALSE,1847,0,0,0.042,  26,Heinz28
"102",TRUE,1847,0,0,0.034,  26,Heinz32
"103",FALSE,1847,0,0,0.042,  26,Heinz40
"104",FALSE,1847,0,0,0.031,  26,Hunts32
"105",FALSE, 778,0,0,0.042,  27,Heinz28
"106",FALSE, 778,0,0,0.031,  27,Heinz32
"107",TRUE, 778,0,0,0.051,  27,Heinz40
"108",FALSE, 778,0,0,0.037,  27,Hunts32
"109",FALSE,1561,0,0,0.045,  28,Heinz28
"110",FALSE,1561,0,0,0.037,  28,Heinz32
"111",FALSE,1561,0,0,0.052,  28,Heinz40
"112",TRUE,1561,0,0,0.042,  28,Hunts32
"113",FALSE,2705,0,1,0.039,  29,Heinz28
"114",TRUE,2705,0,0,0.037,  29,Heinz32
"115",FALSE,2705,0,0,0.046,  29,Heinz40
"116",FALSE,2705,0,0,0.038,  29,Hunts32
"117",TRUE,1235,0,0,0.039,  30,Heinz28
"118",FALSE,1235,1,0,0.031,  30,Heinz32
"119",FALSE,1235,0,1,0.050,  30,Heinz40
"120",FALSE,1235,0,0,0.034,  30,Hunts32
"121",FALSE,2004,0,0,0.052,  31,Heinz28
"122",TRUE,2004,1,0,0.031,  31,Heinz32
"123",FALSE,2004,0,0,0.046,  31,Heinz40
"124",FALSE,2004,0,0,0.034,  31,Hunts32
"125",FALSE,2013,0,0,0.034,  32,Heinz28
"126",TRUE,2013,0,0,0.028,  32,Heinz32
"127",FALSE,2013,0,0,0.050,  32,Heinz40
"128",FALSE,2013,0,0,0.031,  32,Hunts32
"129",FALSE,1291,0,0,0.043,  33,Heinz28
"130",TRUE,1291,0,0,0.037,  33,Heinz32
"131",FALSE,1291,0,0,0.045,  33,Heinz40
"132",FALSE,1291,0,0,0.034,  33,Hunts32
"133",TRUE, 159,0,0,0.050,  34,Heinz28
"134",FALSE, 159,0,0,0.034,  34,Heinz32
"135",FALSE, 159,0,0,0.050,  34,Heinz40
"136",FALSE, 159,0,0,0.031,  34,Hunts32
"137",FALSE, 855,0,0,0.049,  35,Heinz28
"138",FALSE, 855,0,0,0.037,  35,Heinz32
"139",FALSE, 855,0,0,0.046,  35,Heinz40
"140",TRUE, 855,0,0,0.034,  35,Hunts32
"141",TRUE,2024,0,1,0.042,  36,Heinz28
"142",FALSE,2024,0,0,0.037,  36,Heinz32
"143",FALSE,2024,0,0,0.048,  36,Heinz40
"144",FALSE,2024,0,0,0.035,  36,Hunts32
"145",FALSE,2692,0,0,0.052,  37,Heinz28
"146",TRUE,2692,0,0,0.037,  37,Heinz32
"147",FALSE,2692,0,0,0.046,  37,Heinz40
"148",FALSE,2692,0,0,0.034,  37,Hunts32
"149",TRUE,  15,0,0,0.052,  38,Heinz28
"150",FALSE,  15,0,0,0.037,  38,Heinz32
"151",FALSE,  15,0,0,0.046,  38,Heinz40
"152",FALSE,  15,0,0,0.037,  38,Hunts32
"153",FALSE,2508,0,0,0.034,  39,Heinz28
"154",TRUE,2508,0,0,0.034,  39,Heinz32
"155",FALSE,2508,1,0,0.042,  39,Heinz40
"156",FALSE,2508,0,0,0.031,  39,Hunts32
"157",FALSE, 101,0,0,0.045,  40,Heinz28
"158",FALSE, 101,0,0,0.034,  40,Heinz32
"159",FALSE, 101,0,0,0.050,  40,Heinz40
"160",TRUE, 101,0,0,0.028,  40,Hunts32
"161",TRUE,2095,0,0,0.017,  41,Heinz28
"162",FALSE,2095,0,0,0.027,  41,Heinz32
"163",FALSE,2095,0,0,0.048,  41,Heinz40
"164",FALSE,2095,0,0,0.033,  41,Hunts32
"165",FALSE,1753,0,0,0.042,  42,Heinz28
"166",TRUE,1753,0,0,0.031,  42,Heinz32
"167",FALSE,1753,0,1,0.046,  42,Heinz40
"168",FALSE,1753,0,0,0.035,  42,Hunts32
"169",FALSE,2048,0,0,0.042,  43,Heinz28
"170",TRUE,2048,0,0,0.030,  43,Heinz32
"171",FALSE,2048,0,0,0.048,  43,Heinz40
"172",FALSE,2048,0,0,0.041,  43,Hunts32
"173",TRUE, 378,0,1,0.046,  44,Heinz28
"174",FALSE, 378,0,0,0.030,  44,Heinz32
"175",FALSE, 378,0,0,0.048,  44,Heinz40
"176",FALSE, 378,0,1,0.041,  44,Hunts32
"177",TRUE,1791,0,1,0.021,  45,Heinz28
"178",FALSE,1791,0,0,0.030,  45,Heinz32
