"","brandsize_f","obs_id","dis","feature","price","idx.id1","idx.id2"
"1",FALSE,1948,0,0,0.053,   1,Heinz28
"2",TRUE,1948,0,0,0.029,   1,Heinz32
"3",FALSE,1948,0,0,0.046,   1,Heinz40
"4",FALSE,1948,0,0,0.031,   1,Hunts32
"5",TRUE, 882,0,0,0.035,   2,Heinz28
"6",FALSE, 882,0,0,0.030,   2,Heinz32
"7",FALSE, 882,1,0,0.037,   2,Heinz40
"8",FALSE, 882,0,0,0.028,   2,Hunts32
"9",FALSE,  66,0,0,0.042,   3,Heinz28
"10",TRUE,  66,0,0,0.031,   3,Heinz32
"11",FALSE,  66,0,0,0.046,   3,Heinz40
"12",FALSE,  66,0,0,0.042,   3,Hunts32
"13",FALSE, 774,0,0,0.052,   4,Heinz28
"14",TRUE, 774,1,0,0.031,   4,Heinz32
"15",FALSE, 774,0,0,0.046,   4,Heinz40
"16",FALSE, 774,0,0,0.034,   4,Hunts32
"17",FALSE, 377,0,0,0.034,   5,Heinz28
"18",TRUE, 377,0,0,0.034,   5,Heinz32
"19",FALSE, 377,0,0,0.050,   5,Heinz40
"20",FALSE, 377,0,0,0.028,   5,Hunts32
"21",FALSE, 440,0,0,0.046,   6,Heinz28
"22",TRUE, 440,1,1,0.030,   6,Heinz32
"23",FALSE, 440,0,0,0.044,   6,Heinz40
"24",FALSE, 440,0,0,0.049,   6,Hunts32
"25",FALSE, 202,0,0,0.043,   7,Heinz28
"26",TRUE, 202,0,0,0.034,   7,Heinz32
"27",FALSE, 202,0,0,0.042,   7,Heinz40
"28",FALSE, 202,0,0,0.031,   7,Hunts32
"29",FALSE,1421,0,0,0.043,   8,Heinz28
"30",FALSE,1421,0,0,0.034,   8,Heinz32
"31",TRUE,1421,0,0,0.030,   8,Heinz40
"32",FALSE,1421,0,0,0.031,   8,Hunts32
"33",FALSE,1852,0,1,0.042,   9,Heinz28
"34",TRUE,1852,0,0,0.037,   9,Heinz32
"35",FALSE,1852,0,0,0.048,   9,Heinz40
"36",FALSE,1852,0,0,0.035,   9,Hunts32
"37",TRUE,1424,0,1,0.046,  10,Heinz28
"38",FALSE,1424,0,0,0.030,  10,Heinz32
"39",FALSE,1424,0,0,0.046,  10,Heinz40
"40",FALSE,1424,0,0,0.048,  10,Hunts32
"41",FALSE,1155,0,0,0.053,  11,Heinz28
"42",FALSE,1155,0,0,0.037,  11,Heinz32
"43",TRUE,1155,0,0,0.050,  11,Heinz40
"44",FALSE,1155,0,0,0.037,  11,Hunts32
"45",FALSE,2176,1,1,0.039,  12,Heinz28
"46",FALSE,2176,0,0,0.037,  12,Heinz32
"47",FALSE,2176,0,0,0.050,  12,Heinz40
"48",TRUE,2176,0,0,0.015,  12,Hunts32
"49",FALSE,2702,0,0,0.042,  13,Heinz28
"50",TRUE,2702,0,0,0.031,  13,Heinz32
"51",FALSE,2702,0,0,0.050,  13,Heinz40
"52",FALSE,2702,0,0,0.035,  13,Hunts32
"53",FALSE,1504,0,0,0.034,  14,Heinz28
"54",TRUE,1504,0,0,0.034,  14,Heinz32
"55",FALSE,1504,0,0,0.050,  14,Heinz40
"56",FALSE,1504,0,0,0.031,  14,Hunts32
"57",TRUE,1906,0,0,0.052,  15,Heinz28
"58",FALSE,1906,0,0,0.036,  15,Heinz32
"59",FALSE,1906,0,0,0.046,  15,Heinz40
"60",FALSE,1906,0,0,0.037,  15,Hunts32
"61",TRUE, 632,0,1,0.042,  16,Heinz28
"62",FALSE, 632,0,0,0.031,  16,Heinz32
"63",FALSE, 632,0,0,0.050,  16,Heinz40
"64",FALSE, 632,0,0,0.035,  16,Hunts32
"65",TRUE, 263,1,0,0.031,  17,Heinz28
"66",FALSE, 263,0,0,0.037,  17,Heinz32
"67",FALSE, 263,0,0,0.042,  17,Heinz40
"68",FALSE, 263,0,0,0.034,  17,Hunts32
"69",TRUE,2192,1,0,0.047,  18,Heinz28
"70",FALSE,2192,0,0,0.034,  18,Heinz32
"71",FALSE,2192,0,0,0.050,  18,Heinz40
"72",FALSE,2192,0,0,0.031,  18,Hunts32
"73",TRUE, 812,0,0,0.039,  19,Heinz28
"74",FALSE, 812,0,0,0.037,  19,Heinz32
"75",FALSE, 812,0,0,0.050,  19,Heinz40
"76",FALSE, 812,0,0,0.037,  19,Hunts32
"77",FALSE, 282,0,0,0.046,  20,Heinz28
"78",TRUE, 282,0,0,0.030,  20,Heinz32
"79",FALSE, 282,0,0,0.048,  20,Heinz40
"80",FALSE, 282,0,0,0.041,  20,Hunts32
"81",FALSE, 596,0,0,0.047,  21,Heinz28
"82",TRUE, 596,0,0,0.022,  21,Heinz32
"83",FALSE, 596,0,0,0.050,  21,Heinz40
"84",FALSE, 596,0,0,0.030,  21,Hunts32
"85",FALSE,1041,0,0,0.056,  22,Heinz28
"86",TRUE,1041,0,0,0.031,  22,Heinz32
"87",FALSE,1041,0,0,0.046,  22,Heinz40
"88",FALSE,1041,0,0,0.038,  22,Hunts32
"89",FALSE,2347,0,0,0.052,  23,Heinz28
"90",FALSE,2347,0,0,0.037,  23,Heinz32
"91",FALSE,2347,0,0,0.046,  23,Heinz40
"92",TRUE,2347,0,0,0.026,  23,Hunts32
"93",FALSE, 178,0,0,0.047,  24,Heinz28
"94",TRUE, 178,0,0,0.033,  24,Heinz32
"95",FALSE, 178,0,0,0.046,  24,Heinz40
"96",FALSE, 178,0,0,0.052,  24,Hunts32
"97",FALSE,2431,0,0,0.044,  25,Heinz28
"98",TRUE,2431,0,0,0.032,  25,Heinz32
"99",FALSE,2431,0,1,0.046,  25,Heinz40
"100",FALSE,2431,0,0,0.041,  25,Hunts32
"101",FALSE,1956,0,0,0.034,  26,Heinz28
"102",TRUE,1956,0,0,0.037,  26,Heinz32
"103",FALSE,1956,0,0,0.042,  26,Heinz40
"104",FALSE,1956,0,0,0.031,  26,Hunts32
"105",TRUE, 738,0,0,0.043,  27,Heinz28
"106",FALSE, 738,0,0,0.037,  27,Heinz32
"107",FALSE, 738,0,0,0.044,  27,Heinz40
"108",FALSE, 738,0,0,0.034,  27,Hunts32
"109",FALSE,2499,0,0,0.049,  28,Heinz28
"110",TRUE,2499,0,0,0.034,  28,Heinz32
"111",FALSE,2499,0,0,0.046,  28,Heinz40
"112",FALSE,2499,1,0,0.028,  28,Hunts32
"113",TRUE,1280,0,0,0.050,  29,Heinz28
"114",FALSE,1280,0,0,0.037,  29,Heinz32
"115",FALSE,1280,0,0,0.046,  29,Heinz40
"116",FALSE,1280,0,0,0.034,  29,Hunts32
"117",FALSE, 779,0,0,0.050,  30,Heinz28
"118",TRUE, 779,0,0,0.037,  30,Heinz32
"119",FALSE, 779,0,0,0.050,  30,Heinz40
"120",FALSE, 779,0,0,0.037,  30,Hunts32
"121",TRUE,1180,0,0,0.034,  31,Heinz28
"122",FALSE,1180,0,0,0.037,  31,Heinz32
"123",FALSE,1180,0,0,0.042,  31,Heinz40
"124",FALSE,1180,0,0,0.034,  31,Hunts32
"125",TRUE,2395,1,0,0.031,  32,Heinz28
"126",FALSE,2395,0,0,0.034,  32,Heinz32
"127",FALSE,2395,0,0,0.046,  32,Heinz40
"128",FALSE,2395,0,0,0.031,  32,Hunts32
"129",FALSE,1479,0,1,0.050,  33,Heinz28
"130",TRUE,1479,0,0,0.032,  33,Heinz32
"131",FALSE,1479,0,0,0.050,  33,Heinz40
"132",FALSE,1479,0,0,0.041,  33,Hunts32
"133",FALSE,2217,0,0,0.042,  34,Heinz28
"134",TRUE,2217,1,0,0.031,  34,Heinz32
"135",FALSE,2217,0,0,0.050,  34,Heinz40
"136",FALSE,2217,0,0,0.033,  34,Hunts32
"137",TRUE, 529,0,0,0.034,  35,Heinz28
"138",FALSE, 529,0,0,0.031,  35,Heinz32
"139",FALSE, 529,0,0,0.046,  35,Heinz40
"140",FALSE, 529,1,0,0.028,  35,Hunts32
"141",FALSE,1220,0,0,0.034,  36,Heinz28
"142",TRUE,1220,0,0,0.024,  36,Heinz32
"143",FALSE,1220,0,0,0.050,  36,Heinz40
"144",FALSE,1220,0,0,0.028,  36,Hunts32
"145",TRUE,2676,0,0,0.050,  37,Heinz28
"146",FALSE,2676,0,0,0.031,  37,Heinz32
"147",FALSE,2676,0,0,0.046,  37,Heinz40
"148",FALSE,2676,0,0,0.036,  37,Hunts32
"149",TRUE,1243,0,0,0.043,  38,Heinz28
"150",FALSE,1243,0,0,0.034,  38,Heinz32
"151",FALSE,1243,0,0,0.042,  38,Heinz40
"152",FALSE,1243,0,0,0.034,  38,Hunts32
"153",TRUE,2713,0,0,0.043,  39,Heinz28
"154",FALSE,2713,0,0,0.035,  39,Heinz32
"155",FALSE,2713,0,0,0.042,  39,Heinz40
"156",FALSE,2713,0,0,0.034,  39,Hunts32
"157",TRUE,2454,0,0,0.034,  40,Heinz28
"158",FALSE,2454,0,0,0.034,  40,Heinz32
"159",FALSE,2454,0,0,0.050,  40,Heinz40
"160",FALSE,2454,0,0,0.031,  40,Hunts32
"161",FALSE, 533,0,0,0.034,  41,Heinz28
"162",FALSE, 533,0,0,0.034,  41,Heinz32
"163",FALSE, 533,0,0,0.050,  41,Heinz40
"164",TRUE, 533,0,0,0.031,  41,Hunts32
"165",FALSE,1938,0,0,0.043,  42,Heinz28
"166",TRUE,1938,0,0,0.021,  42,Heinz32
"167",FALSE,1938,0,0,0.045,  42,Heinz40
"168",FALSE,1938,0,0,0.034,  42,Hunts32
"169",FALSE, 432,0,0,0.045,  43,Heinz28
"170",TRUE, 432,0,0,0.021,  43,Heinz32
"171",FALSE, 432,0,0,0.044,  43,Heinz40
"172",FALSE, 432,0,0,0.034,  43,Hunts32
"173",TRUE,2312,0,0,0.035,  44,Heinz28
"174",FALSE,2312,0,0,0.037,  44,Heinz32
"175",FALSE,2312,0,0,0.044,  44,Heinz40
"176",FALSE,2312,0,0,0.034,  44,Hunts32
"177",TRUE,2757,1,0,0.043,  45,Heinz28
"178",FALSE,2757,0,0,0.036,  45,Heinz32
"179",FALSE,2757,0,1,0.049,  45,Heinz40
"180",FALSE,2757,0,0,0.037,  45,Hunts32
"181",FALSE,1557,0,0,0.046,  46,Heinz28
"182",FALSE,1557,1,0,0.033,  46,Heinz32
"183",FALSE,1557,0,0,0.046,  46,Heinz40
"184",TRUE,1557,0,0,0.040,  46,Hunts32
"185",TRUE,1336,0,0,0.053,  47,Heinz28
"186",FALSE,1336,0,0,0.037,  47,Heinz32
"187",FALSE,1336,0,0,0.046,  47,Heinz40
"188",FALSE,1336,0,0,0.037,  47,Hunts32
"189",FALSE,1992,0,0,0.034,  48,Heinz28
"190",TRUE,1992,0,0,0.034,  48,Heinz32
"191",FALSE,1992,0,0,0.050,  48,Heinz40
"192",FALSE,1992,0,0,0.031,  48,Hunts32
"193",TRUE,2419,0,0,0.043,  49,Heinz28
"194",FALSE,2419,0,0,0.034,  49,Heinz32
"195",FALSE,2419,0,0,0.042,  49,Heinz40
"196",FALSE,2419,0,0,0.031,  49,Hunts32
"197",TRUE, 628,0,0,0.050,  50,Heinz28
"198",FALSE, 628,0,0,0.031,  50,Heinz32
"199",FALSE, 628,0,0,0.046,  50,Heinz40
"200",FALSE, 628,0,1,0.036,  50,Hunts32
"201",FALSE,1684,0,0,0.050,  51,Heinz28
"202",TRUE,1684,0,0,0.015,  51,Heinz32
"203",FALSE,1684,0,0,0.049,  51,Heinz40
"204",FALSE,1684,0,0,0.041,  51,Hunts32
"205",FALSE, 102,0,0,0.050,  52,Heinz28
"206",TRUE, 102,0,0,0.034,  52,Heinz32
"207",FALSE, 102,0,0,0.050,  52,Heinz40
"208",FALSE, 102,0,0,0.034,  52,Hunts32
"209",FALSE, 194,0,0,0.039,  53,Heinz28
"210",TRUE, 194,0,0,0.030,  53,Heinz32
"211",FALSE, 194,0,0,0.049,  53,Heinz40
"212",FALSE, 194,0,0,0.040,  53,Hunts32
"213",FALSE, 332,0,0,0.043,  54,Heinz28
"214",FALSE, 332,0,0,0.037,  54,Heinz32
"215",FALSE, 332,0,0,0.045,  54,Heinz40
"216",TRUE, 332,0,0,0.028,  54,Hunts32
"217",TRUE,1854,1,0,0.035,  55,Heinz28
"218",FALSE,1854,0,0,0.037,  55,Heinz32
"219",FALSE,1854,0,0,0.044,  55,Heinz40
"220",FALSE,1854,0,0,0.034,  55,Hunts32
"221",FALSE, 448,0,0,0.045,  56,Heinz28
"222",FALSE, 448,0,0,0.034,  56,Heinz32
"223",FALSE, 448,0,0,0.046,  56,Heinz40
"224",TRUE, 448,0,0,0.035,  56,Hunts32
"225",TRUE,1658,0,0,0.052,  57,Heinz28
"226",FALSE,1658,0,0,0.036,  57,Heinz32
"227",FALSE,1658,0,0,0.046,  57,Heinz40
"228",FALSE,1658,0,0,0.037,  57,Hunts32
"229",FALSE, 851,0,0,0.035,  58,Heinz28
"230",TRUE, 851,0,0,0.021,  58,Heinz32
"231",FALSE, 851,0,0,0.032,  58,Heinz40
"232",FALSE, 851,0,0,0.028,  58,Hunts32
"233",FALSE,2401,0,0,0.034,  59,Heinz28
"234",TRUE,2401,0,0,0.028,  59,Heinz32
"235",FALSE,2401,0,0,0.050,  59,Heinz40
"236",FALSE,2401,0,0,0.031,  59,Hunts32
"237",FALSE, 724,0,0,0.053,  60,Heinz28
"238",TRUE, 724,0,0,0.034,  60,Heinz32
"239",FALSE, 724,0,0,0.046,  60,Heinz40
"240",FALSE, 724,0,0,0.029,  60,Hunts32
"241",FALSE, 221,0,0,0.050,  61,Heinz28
"242",FALSE, 221,0,0,0.037,  61,Heinz32
"243",FALSE, 221,0,0,0.050,  61,Heinz40
"244",TRUE, 221,0,0,0.025,  61,Hunts32
