"","brandsize_f","obs_id","dis","feature","price","idx.id1","idx.id2"
"1",FALSE,2153,0,0,0.052,   1,Heinz28
"2",TRUE,2153,1,0,0.022,   1,Heinz32
"3",FALSE,2153,0,0,0.046,   1,Heinz40
"4",FALSE,2153,0,0,0.037,   1,Hunts32
"5",TRUE,2335,1,1,0.044,   2,Heinz28
"6",FALSE,2335,0,0,0.032,   2,Heinz32
"7",FALSE,2335,0,0,0.050,   2,Heinz40
"8",FALSE,2335,0,0,0.041,   2,Hunts32
"9",FALSE, 486,0,0,0.041,   3,Heinz28
"10",TRUE, 486,0,0,0.027,   3,Heinz32
"11",FALSE, 486,0,0,0.049,   3,Heinz40
"12",FALSE, 486,0,0,0.035,   3,Hunts32
"13",FALSE, 421,1,0,0.040,   4,Heinz28
"14",TRUE, 421,0,0,0.031,   4,Heinz32
"15",FALSE, 421,0,0,0.050,   4,Heinz40
"16",FALSE, 421,0,0,0.031,   4,Hunts32
"17",FALSE, 269,0,0,0.043,   5,Heinz28
"18",TRUE, 269,0,0,0.037,   5,Heinz32
"19",FALSE, 269,0,0,0.045,   5,Heinz40
"20",FALSE, 269,0,0,0.034,   5,Hunts32
"21",TRUE,2753,0,0,0.038,   6,Heinz28
"22",FALSE,2753,0,0,0.030,   6,Heinz32
"23",FALSE,2753,0,0,0.046,   6,Heinz40
"24",FALSE,2753,0,0,0.030,   6,Hunts32
"25",FALSE, 130,0,0,0.048,   7,Heinz28
"26",TRUE, 130,0,0,0.034,   7,Heinz32
"27",FALSE, 130,0,0,0.046,   7,Heinz40
"28",FALSE, 130,0,0,0.031,   7,Hunts32
"29",TRUE,1900,0,0,0.034,   8,Heinz28
"30",FALSE,1900,0,0,0.037,   8,Heinz32
"31",FALSE,1900,0,0,0.042,   8,Heinz40
"32",FALSE,1900,0,0,0.034,   8,Hunts32
"33",FALSE, 377,0,0,0.034,   9,Heinz28
"34",TRUE, 377,0,0,0.034,   9,Heinz32
"35",FALSE, 377,0,0,0.050,   9,Heinz40
"36",FALSE, 377,0,0,0.028,   9,Hunts32
"37",TRUE, 418,1,0,0.028,  10,Heinz28
"38",FALSE, 418,0,0,0.034,  10,Heinz32
"39",FALSE, 418,0,0,0.046,  10,Heinz40
"40",FALSE, 418,0,0,0.031,  10,Hunts32
"41",FALSE,2147,0,0,0.029,  11,Heinz28
"42",TRUE,2147,0,0,0.027,  11,Heinz32
"43",FALSE,2147,0,0,0.047,  11,Heinz40
"44",FALSE,2147,0,1,0.036,  11,Hunts32
"45",FALSE, 730,0,0,0.052,  12,Heinz28
"46",TRUE, 730,1,0,0.018,  12,Heinz32
"47",FALSE, 730,0,0,0.046,  12,Heinz40
"48",FALSE, 730,0,0,0.034,  12,Hunts32
"49",FALSE,1789,0,0,0.053,  13,Heinz28
"50",TRUE,1789,0,0,0.037,  13,Heinz32
"51",FALSE,1789,0,0,0.050,  13,Heinz40
"52",FALSE,1789,0,0,0.037,  13,Hunts32
"53",TRUE,1514,1,0,0.035,  14,Heinz28
"54",FALSE,1514,0,0,0.037,  14,Heinz32
"55",FALSE,1514,0,0,0.042,  14,Heinz40
"56",FALSE,1514,0,0,0.034,  14,Hunts32
"57",FALSE,1661,0,0,0.047,  15,Heinz28
"58",FALSE,1661,0,0,0.034,  15,Heinz32
"59",FALSE,1661,0,0,0.050,  15,Heinz40
"60",TRUE,1661,0,0,0.031,  15,Hunts32
"61",TRUE,2545,0,0,0.039,  16,Heinz28
"62",FALSE,2545,0,0,0.037,  16,Heinz32
"63",FALSE,2545,0,0,0.050,  16,Heinz40
"64",FALSE,2545,0,0,0.037,  16,Hunts32
"65",FALSE, 778,0,0,0.042,  17,Heinz28
"66",FALSE, 778,0,0,0.031,  17,Heinz32
"67",TRUE, 778,0,0,0.051,  17,Heinz40
"68",FALSE, 778,0,0,0.037,  17,Hunts32
"69",FALSE,1222,0,0,0.043,  18,Heinz28
"70",FALSE,1222,0,0,0.038,  18,Heinz32
"71",TRUE,1222,1,1,0.045,  18,Heinz40
"72",FALSE,1222,0,0,0.037,  18,Hunts32
"73",TRUE,  21,0,0,0.039,  19,Heinz28
"74",FALSE,  21,0,0,0.037,  19,Heinz32
"75",FALSE,  21,0,0,0.050,  19,Heinz40
"76",FALSE,  21,0,0,0.037,  19,Hunts32
"77",TRUE,1926,0,0,0.045,  20,Heinz28
"78",FALSE,1926,0,0,0.034,  20,Heinz32
"79",FALSE,1926,0,0,0.050,  20,Heinz40
"80",FALSE,1926,0,0,0.029,  20,Hunts32
"81",TRUE,1397,0,0,0.052,  21,Heinz28
"82",FALSE,1397,0,0,0.037,  21,Heinz32
"83",FALSE,1397,0,0,0.046,  21,Heinz40
"84",FALSE,1397,0,0,0.037,  21,Hunts32
"85",FALSE,1371,0,0,0.045,  22,Heinz28
"86",FALSE,1371,0,0,0.034,  22,Heinz32
"87",FALSE,1371,0,0,0.050,  22,Heinz40
"88",TRUE,1371,1,0,0.028,  22,Hunts32
"89",FALSE,1889,0,0,0.052,  23,Heinz28
"90",TRUE,1889,0,0,0.037,  23,Heinz32
"91",FALSE,1889,0,0,0.046,  23,Heinz40
"92",FALSE,1889,0,0,0.037,  23,Hunts32
"93",TRUE,1146,0,0,0.034,  24,Heinz28
"94",FALSE,1146,0,0,0.037,  24,Heinz32
"95",FALSE,1146,0,0,0.046,  24,Heinz40
"96",FALSE,1146,0,0,0.037,  24,Hunts32
"97",FALSE,2389,0,0,0.052,  25,Heinz28
"98",TRUE,2389,0,0,0.037,  25,Heinz32
"99",FALSE,2389,0,0,0.046,  25,Heinz40
"100",FALSE,2389,0,0,0.036,  25,Hunts32
"101",FALSE,1339,0,0,0.034,  26,Heinz28
"102",TRUE,1339,0,0,0.028,  26,Heinz32
"103",FALSE,1339,0,0,0.050,  26,Heinz40
"104",FALSE,1339,0,0,0.031,  26,Hunts32
"105",TRUE,2700,1,0,0.039,  27,Heinz28
"106",FALSE,2700,0,0,0.031,  27,Heinz32
"107",FALSE,2700,0,0,0.046,  27,Heinz40
"108",FALSE,2700,0,0,0.031,  27,Hunts32
"109",FALSE, 202,0,0,0.043,  28,Heinz28
"110",TRUE, 202,0,0,0.034,  28,Heinz32
"111",FALSE, 202,0,0,0.042,  28,Heinz40
"112",FALSE, 202,0,0,0.031,  28,Hunts32
"113",FALSE, 558,0,0,0.035,  29,Heinz28
"114",FALSE, 558,0,0,0.030,  29,Heinz32
"115",FALSE, 558,0,0,0.037,  29,Heinz40
"116",TRUE, 558,0,0,0.028,  29,Hunts32
"117",FALSE, 819,0,0,0.046,  30,Heinz28
"118",TRUE, 819,1,1,0.031,  30,Heinz32
"119",FALSE, 819,0,0,0.050,  30,Heinz40
"120",FALSE, 819,0,0,0.031,  30,Hunts32
"121",TRUE, 263,1,0,0.031,  31,Heinz28
"122",FALSE, 263,0,0,0.037,  31,Heinz32
"123",FALSE, 263,0,0,0.042,  31,Heinz40
"124",FALSE, 263,0,0,0.034,  31,Hunts32
"125",TRUE,1204,0,0,0.042,  32,Heinz28
"126",FALSE,1204,0,0,0.037,  32,Heinz32
"127",FALSE,1204,0,0,0.045,  32,Heinz40
"128",FALSE,1204,0,0,0.034,  32,Hunts32
"129",FALSE,2319,0,0,0.052,  33,Heinz28
"130",TRUE,2319,0,0,0.028,  33,Heinz32
"131",FALSE,2319,0,0,0.046,  33,Heinz40
"132",FALSE,2319,0,0,0.034,  33,Hunts32
"133",FALSE, 393,0,0,0.042,  34,Heinz28
"134",TRUE, 393,0,0,0.022,  34,Heinz32
"135",FALSE, 393,0,0,0.044,  34,Heinz40
"136",FALSE, 393,0,0,0.034,  34,Hunts32
"137",FALSE,  80,0,0,0.043,  35,Heinz28
"138",TRUE,  80,0,0,0.030,  35,Heinz32
"139",FALSE,  80,1,0,0.035,  35,Heinz40
"140",FALSE,  80,0,0,0.030,  35,Hunts32
"141",TRUE,1601,0,1,0.046,  36,Heinz28
"142",FALSE,1601,0,0,0.030,  36,Heinz32
"143",FALSE,1601,0,0,0.048,  36,Heinz40
"144",FALSE,1601,0,1,0.041,  36,Hunts32
"145",TRUE,1599,0,0,0.042,  37,Heinz28
"146",FALSE,1599,0,0,0.034,  37,Heinz32
"147",FALSE,1599,0,0,0.050,  37,Heinz40
"148",FALSE,1599,0,0,0.028,  37,Hunts32
"149",FALSE,1123,0,0,0.047,  38,Heinz28
"150",TRUE,1123,0,1,0.034,  38,Heinz32
"151",FALSE,1123,0,0,0.050,  38,Heinz40
"152",FALSE,1123,0,0,0.031,  38,Hunts32
"153",FALSE, 513,0,0,0.052,  39,Heinz28
"154",TRUE, 513,0,0,0.032,  39,Heinz32
"155",FALSE, 513,0,0,0.046,  39,Heinz40
"156",FALSE, 513,0,0,0.037,  39,Hunts32
"157",FALSE, 283,0,0,0.045,  40,Heinz28
"158",FALSE, 283,0,0,0.034,  40,Heinz32
"159",FALSE, 283,0,0,0.050,  40,Heinz40
"160",TRUE, 283,1,0,0.028,  40,Hunts32
"161",TRUE,1981,0,0,0.034,  41,Heinz28
"162",FALSE,1981,0,0,0.030,  41,Heinz32
"163",FALSE,1981,0,0,0.050,  41,Heinz40
"164",FALSE,1981,0,0,0.028,  41,Hunts32
"165",FALSE, 234,0,0,0.050,  42,Heinz28
"166",TRUE, 234,0,0,0.032,  42,Heinz32
"167",FALSE, 234,0,0,0.045,  42,Heinz40
"168",FALSE, 234,0,0,0.041,  42,Hunts32
"169",TRUE,2522,0,1,0.042,  43,Heinz28
"170",FALSE,2522,0,0,0.033,  43,Heinz32
"171",FALSE,2522,1,0,0.050,  43,Heinz40
"172",FALSE,2522,0,0,0.035,  43,Hunts32
"173",TRUE,2343,0,1,0.017,  44,Heinz28
"174",FALSE,2343,0,0,0.027,  44,Heinz32
"175",FALSE,2343,0,0,0.048,  44,Heinz40
"176",FALSE,2343,0,0,0.035,  44,Hunts32
"177",FALSE,2217,0,0,0.042,  45,Heinz28
"178",TRUE,2217,1,0,0.031,  45,Heinz32
"179",FALSE,2217,0,0,0.050,  45,Heinz40
"180",FALSE,2217,0,0,0.033,  45,Hunts32
"181",TRUE,2125,0,0,0.042,  46,Heinz28
"182",FALSE,2125,0,0,0.033,  46,Heinz32
"183",FALSE,2125,0,0,0.043,  46,Heinz40
"184",FALSE,2125,0,0,0.031,  46,Hunts32
"185",TRUE,1348,0,0,0.043,  47,Heinz28
"186",FALSE,1348,1,0,0.031,  47,Heinz32
"187",FALSE,1348,0,0,0.042,  47,Heinz40
"188",FALSE,1348,0,0,0.034,  47,Hunts32
"189",FALSE, 651,0,0,0.047,  48,Heinz28
"190",TRUE, 651,0,0,0.015,  48,Heinz32
"191",FALSE, 651,0,0,0.050,  48,Heinz40
"192",FALSE, 651,0,0,0.035,  48,Hunts32
"193",FALSE, 865,0,0,0.046,  49,Heinz28
"194",TRUE, 865,1,1,0.027,  49,Heinz32
"195",FALSE, 865,0,0,0.044,  49,Heinz40
"196",FALSE, 865,0,0,0.049,  49,Hunts32
"197",FALSE,2174,0,0,0.050,  50,Heinz28
"198",FALSE,2174,0,0,0.037,  50,Heinz32
"199",FALSE,2174,0,0,0.050,  50,Heinz40
"200",TRUE,2174,0,0,0.021,  50,Hunts32
"201",FALSE,2553,0,0,0.046,  51,Heinz28
"202",FALSE,2553,0,0,0.037,  51,Heinz32
"203",FALSE,2553,0,0,0.044,  51,Heinz40
"204",TRUE,2553,0,0,0.022,  51,Hunts32
"205",FALSE, 881,0,0,0.048,  52,Heinz28
"206",TRUE, 881,0,0,0.034,  52,Heinz32
"207",FALSE, 881,0,0,0.046,  52,Heinz40
"208",FALSE, 881,0,0,0.031,  52,Hunts32
"209",TRUE, 378,0,1,0.046,  53,Heinz28
"210",FALSE, 378,0,0,0.030,  53,Heinz32
"211",FALSE, 378,0,0,0.048,  53,Heinz40
"212",FALSE, 378,0,1,0.041,  53,Hunts32
"213",FALSE, 678,0,0,0.043,  54,Heinz28
"214",TRUE, 678,0,0,0.034,  54,Heinz32
"215",FALSE, 678,0,0,0.042,  54,Heinz40
"216",FALSE, 678,0,0,0.031,  54,Hunts32
"217",TRUE, 571,1,0,0.035,  55,Heinz28
"218",FALSE, 571,0,0,0.037,  55,Heinz32
"219",FALSE, 571,0,0,0.042,  55,Heinz40
"220",FALSE, 571,0,0,0.034,  55,Hunts32
"221",FALSE,2372,0,0,0.052,  56,Heinz28
"222",TRUE,2372,1,0,0.022,  56,Heinz32
"223",FALSE,2372,0,0,0.046,  56,Heinz40
"224",FALSE,2372,0,0,0.034,  56,Hunts32
"225",FALSE, 214,0,0,0.047,  57,Heinz28
"226",TRUE, 214,0,0,0.037,  57,Heinz32
"227",FALSE, 214,0,0,0.050,  57,Heinz40
"228",FALSE, 214,0,0,0.035,  57,Hunts32
"229",FALSE,1198,0,0,0.052,  58,Heinz28
"230",TRUE,1198,0,0,0.028,  58,Heinz32
"231",FALSE,1198,0,0,0.046,  58,Heinz40
"232",FALSE,1198,0,0,0.031,  58,Hunts32
"233",FALSE,2327,0,0,0.046,  59,Heinz28
"234",TRUE,2327,0,1,0.012,  59,Heinz32
"235",FALSE,2327,0,0,0.031,  59,Heinz40
"236",FALSE,2327,0,0,0.041,  59,Hunts32
"237",FALSE, 625,1,0,0.041,  60,Heinz28
"238",FALSE, 625,0,0,0.030,  60,Heinz32
"239",FALSE, 625,0,0,0.050,  60,Heinz40
"240",TRUE, 625,0,0,0.017,  60,Hunts32
"241",FALSE,2449,0,0,0.053,  61,Heinz28
"242",TRUE,2449,0,0,0.034,  61,Heinz32
"243",FALSE,2449,0,0,0.046,  61,Heinz40
"244",FALSE,2449,0,0,0.031,  61,Hunts32
"245",FALSE, 522,0,0,0.046,  62,Heinz28
"246",TRUE, 522,0,0,0.031,  62,Heinz32
"247",FALSE, 522,1,0,0.042,  62,Heinz40
"248",FALSE, 522,0,0,0.031,  62,Hunts32
"249",FALSE,2216,0,0,0.040,  63,Heinz28
"250",TRUE,2216,1,0,0.025,  63,Heinz32
"251",FALSE,2216,0,0,0.050,  63,Heinz40
"252",FALSE,2216,0,0,0.031,  63,Hunts32
"253",FALSE, 168,0,0,0.056,  64,Heinz28
"254",TRUE, 168,1,0,0.034,  64,Heinz32
"255",FALSE, 168,0,0,0.046,  64,Heinz40
"256",FALSE, 168,0,0,0.047,  64,Hunts32
"257",TRUE, 289,0,0,0.052,  65,Heinz28
"258",FALSE, 289,0,0,0.040,  65,Heinz32
"259",FALSE, 289,0,0,0.046,  65,Heinz40
"260",FALSE, 289,0,0,0.037,  65,Hunts32
"261",TRUE, 504,0,0,0.018,  66,Heinz28
"262",FALSE, 504,0,0,0.035,  66,Heinz32
"263",FALSE, 504,0,0,0.049,  66,Heinz40
"264",FALSE, 504,0,0,0.042,  66,Hunts32
"265",FALSE,1202,0,0,0.034,  67,Heinz28
"266",TRUE,1202,0,0,0.030,  67,Heinz32
"267",FALSE,1202,0,0,0.050,  67,Heinz40
"268",FALSE,1202,0,0,0.028,  67,Hunts32
"269",TRUE,  12,0,0,0.050,  68,Heinz28
"270",FALSE,  12,0,0,0.037,  68,Heinz32
"271",FALSE,  12,0,0,0.050,  68,Heinz40
"272",FALSE,  12,0,0,0.034,  68,Hunts32
"273",FALSE, 672,0,0,0.046,  69,Heinz28
"274",TRUE, 672,0,0,0.031,  69,Heinz32
"275",FALSE, 672,1,0,0.042,  69,Heinz40
"276",FALSE, 672,0,0,0.031,  69,Hunts32
"277",FALSE, 524,0,0,0.046,  70,Heinz28
"278",FALSE, 524,0,0,0.037,  70,Heinz32
"279",FALSE, 524,1,0,0.042,  70,Heinz40
"280",TRUE, 524,0,0,0.034,  70,Hunts32
"281",TRUE,1863,1,0,0.035,  71,Heinz28
"282",FALSE,1863,0,0,0.030,  71,Heinz32
"283",FALSE,1863,0,0,0.050,  71,Heinz40
"284",FALSE,1863,0,0,0.030,  71,Hunts32
