"","brandsize_f","obs_id","dis","feature","price","idx.id1","idx.id2"
"1",FALSE,1629,0,0,0.047,   1,Heinz28
"2",TRUE,1629,0,1,0.037,   1,Heinz32
"3",FALSE,1629,0,0,0.046,   1,Heinz40
"4",FALSE,1629,0,0,0.042,   1,Hunts32
"5",FALSE,2317,0,0,0.034,   2,Heinz28
"6",TRUE,2317,0,0,0.034,   2,Heinz32
"7",FALSE,2317,0,0,0.050,   2,Heinz40
"8",FALSE,2317,0,0,0.028,   2,Hunts32
"9",FALSE,2316,0,0,0.034,   3,Heinz28
"10",TRUE,2316,0,0,0.030,   3,Heinz32
"11",FALSE,2316,0,0,0.050,   3,Heinz40
"12",FALSE,2316,0,0,0.028,   3,Hunts32
"13",TRUE,1131,0,0,0.039,   4,Heinz28
"14",FALSE,1131,0,0,0.030,   4,Heinz32
"15",FALSE,1131,0,0,0.050,   4,Heinz40
"16",FALSE,1131,0,0,0.030,   4,Hunts32
"17",FALSE,2001,0,0,0.053,   5,Heinz28
"18",TRUE,2001,0,0,0.022,   5,Heinz32
"19",FALSE,2001,0,0,0.046,   5,Heinz40
"20",FALSE,2001,0,0,0.034,   5,Hunts32
"21",FALSE,2307,0,0,0.043,   6,Heinz28
"22",FALSE,2307,0,0,0.034,   6,Heinz32
"23",FALSE,2307,0,0,0.042,   6,Heinz40
"24",TRUE,2307,0,0,0.031,   6,Hunts32
"25",FALSE,2371,0,0,0.052,   7,Heinz28
"26",TRUE,2371,1,0,0.012,   7,Heinz32
"27",FALSE,2371,0,0,0.046,   7,Heinz40
"28",FALSE,2371,0,0,0.037,   7,Hunts32
"29",TRUE,2125,0,0,0.042,   8,Heinz28
"30",FALSE,2125,0,0,0.033,   8,Heinz32
"31",FALSE,2125,0,0,0.043,   8,Heinz40
"32",FALSE,2125,0,0,0.031,   8,Hunts32
"33",FALSE,2553,0,0,0.046,   9,Heinz28
"34",FALSE,2553,0,0,0.037,   9,Heinz32
"35",FALSE,2553,0,0,0.044,   9,Heinz40
"36",TRUE,2553,0,0,0.022,   9,Hunts32
"37",FALSE,2638,0,0,0.055,  10,Heinz28
"38",FALSE,2638,0,0,0.037,  10,Heinz32
"39",FALSE,2638,0,0,0.044,  10,Heinz40
"40",TRUE,2638,0,0,0.028,  10,Hunts32
"41",FALSE,  53,0,0,0.035,  11,Heinz28
"42",TRUE,  53,0,0,0.030,  11,Heinz32
"43",FALSE,  53,0,1,0.032,  11,Heinz40
"44",FALSE,  53,0,0,0.028,  11,Hunts32
"45",FALSE, 532,0,0,0.034,  12,Heinz28
"46",FALSE, 532,0,0,0.034,  12,Heinz32
"47",FALSE, 532,0,0,0.050,  12,Heinz40
"48",TRUE, 532,0,0,0.031,  12,Hunts32
"49",FALSE,1129,0,0,0.047,  13,Heinz28
"50",TRUE,1129,0,0,0.030,  13,Heinz32
"51",FALSE,1129,0,0,0.050,  13,Heinz40
"52",FALSE,1129,0,0,0.030,  13,Hunts32
"53",TRUE,  19,0,0,0.050,  14,Heinz28
"54",FALSE,  19,0,0,0.034,  14,Heinz32
"55",FALSE,  19,0,0,0.050,  14,Heinz40
"56",FALSE,  19,0,0,0.031,  14,Hunts32
"57",TRUE,1385,0,0,0.043,  15,Heinz28
"58",FALSE,1385,0,0,0.030,  15,Heinz32
"59",FALSE,1385,0,0,0.050,  15,Heinz40
"60",FALSE,1385,0,0,0.030,  15,Hunts32
"61",TRUE,2323,0,0,0.047,  16,Heinz28
"62",FALSE,2323,0,0,0.030,  16,Heinz32
"63",FALSE,2323,0,0,0.050,  16,Heinz40
"64",FALSE,2323,0,0,0.030,  16,Hunts32
"65",TRUE, 525,0,0,0.035,  17,Heinz28
"66",FALSE, 525,0,0,0.037,  17,Heinz32
"67",FALSE, 525,0,0,0.042,  17,Heinz40
"68",FALSE, 525,0,0,0.034,  17,Hunts32
"69",FALSE,2161,0,0,0.034,  18,Heinz28
"70",TRUE,2161,0,0,0.028,  18,Heinz32
"71",FALSE,2161,0,0,0.050,  18,Heinz40
"72",FALSE,2161,0,0,0.031,  18,Hunts32
"73",TRUE,2536,0,0,0.035,  19,Heinz28
"74",FALSE,2536,0,0,0.037,  19,Heinz32
"75",FALSE,2536,0,0,0.042,  19,Heinz40
"76",FALSE,2536,1,0,0.028,  19,Hunts32
"77",FALSE,1384,0,0,0.052,  20,Heinz28
"78",FALSE,1384,0,0,0.032,  20,Heinz32
"79",FALSE,1384,0,0,0.046,  20,Heinz40
"80",TRUE,1384,0,0,0.028,  20,Hunts32
"81",FALSE, 966,0,0,0.046,  21,Heinz28
"82",TRUE, 966,0,1,0.012,  21,Heinz32
"83",FALSE, 966,0,0,0.030,  21,Heinz40
"84",FALSE, 966,0,0,0.043,  21,Hunts32
"85",TRUE,1322,0,0,0.035,  22,Heinz28
"86",FALSE,1322,1,1,0.031,  22,Heinz32
"87",FALSE,1322,0,0,0.042,  22,Heinz40
"88",FALSE,1322,0,0,0.031,  22,Hunts32
"89",FALSE,1014,0,0,0.052,  23,Heinz28
"90",TRUE,1014,0,0,0.037,  23,Heinz32
"91",FALSE,1014,0,0,0.046,  23,Heinz40
"92",FALSE,1014,0,0,0.037,  23,Hunts32
"93",TRUE,1927,0,0,0.050,  24,Heinz28
"94",FALSE,1927,0,0,0.034,  24,Heinz32
"95",FALSE,1927,0,0,0.050,  24,Heinz40
"96",FALSE,1927,0,0,0.031,  24,Hunts32
"97",FALSE, 238,0,0,0.052,  25,Heinz28
"98",TRUE, 238,0,0,0.037,  25,Heinz32
"99",FALSE, 238,0,0,0.046,  25,Heinz40
"100",FALSE, 238,0,0,0.037,  25,Hunts32
"101",TRUE,1248,0,0,0.042,  26,Heinz28
"102",FALSE,1248,0,0,0.030,  26,Heinz32
"103",FALSE,1248,0,0,0.032,  26,Heinz40
"104",FALSE,1248,0,0,0.028,  26,Hunts32
"105",FALSE,  91,0,0,0.041,  27,Heinz28
"106",TRUE,  91,0,1,0.024,  27,Heinz32
"107",FALSE,  91,0,0,0.046,  27,Heinz40
"108",FALSE,  91,0,0,0.035,  27,Hunts32
"109",TRUE,  41,0,0,0.036,  28,Heinz28
"110",FALSE,  41,0,0,0.037,  28,Heinz32
"111",FALSE,  41,0,0,0.052,  28,Heinz40
"112",FALSE,  41,0,0,0.037,  28,Hunts32
"113",FALSE, 965,0,0,0.043,  29,Heinz28
"114",FALSE, 965,0,0,0.032,  29,Heinz32
"115",FALSE, 965,0,0,0.051,  29,Heinz40
"116",TRUE, 965,1,1,0.031,  29,Hunts32
"117",FALSE,2426,0,0,0.041,  30,Heinz28
"118",TRUE,2426,1,0,0.031,  30,Heinz32
"119",FALSE,2426,0,0,0.050,  30,Heinz40
"120",FALSE,2426,0,0,0.034,  30,Hunts32
"121",FALSE,1523,0,0,0.042,  31,Heinz28
"122",TRUE,1523,0,0,0.034,  31,Heinz32
"123",FALSE,1523,0,0,0.057,  31,Heinz40
"124",FALSE,1523,0,0,0.032,  31,Hunts32
"125",TRUE, 611,0,0,0.035,  32,Heinz28
