"","brandsize_f","obs_id","dis","feature","price","idx.id1","idx.id2"
"1",TRUE,2022,0,1,0.046,   1,Heinz28
"2",FALSE,2022,0,0,0.030,   1,Heinz32
"3",FALSE,2022,0,0,0.048,   1,Heinz40
"4",FALSE,2022,0,1,0.041,   1,Hunts32
"5",FALSE,2126,0,0,0.042,   2,Heinz28
"6",TRUE,2126,0,0,0.022,   2,Heinz32
"7",FALSE,2126,0,0,0.046,   2,Heinz40
"8",FALSE,2126,0,0,0.033,   2,Hunts32
"9",TRUE,2111,0,0,0.042,   3,Heinz28
"10",FALSE,2111,0,0,0.037,   3,Heinz32
"11",FALSE,2111,0,0,0.050,   3,Heinz40
"12",FALSE,2111,0,0,0.035,   3,Hunts32
"13",FALSE,1269,0,0,0.039,   4,Heinz28
"14",TRUE,1269,0,0,0.030,   4,Heinz32
"15",FALSE,1269,0,0,0.046,   4,Heinz40
"16",FALSE,1269,1,0,0.028,   4,Hunts32
"17",TRUE,2360,0,0,0.043,   5,Heinz28
"18",FALSE,2360,0,0,0.034,   5,Heinz32
"19",FALSE,2360,0,0,0.042,   5,Heinz40
"20",FALSE,2360,0,0,0.031,   5,Hunts32
"21",FALSE,2505,0,0,0.034,   6,Heinz28
"22",TRUE,2505,0,0,0.034,   6,Heinz32
"23",FALSE,2505,0,0,0.050,   6,Heinz40
"24",FALSE,2505,0,0,0.031,   6,Hunts32
"25",TRUE, 891,0,0,0.043,   7,Heinz28
"26",FALSE, 891,0,0,0.037,   7,Heinz32
"27",FALSE, 891,0,0,0.044,   7,Heinz40
"28",FALSE, 891,0,0,0.034,   7,Hunts32
"29",FALSE,1066,0,0,0.034,   8,Heinz28
"30",FALSE,1066,0,0,0.030,   8,Heinz32
"31",TRUE,1066,1,0,0.031,   8,Heinz40
"32",FALSE,1066,0,0,0.028,   8,Hunts32
"33",TRUE,1243,0,0,0.043,   9,Heinz28
"34",FALSE,1243,0,0,0.034,   9,Heinz32
"35",FALSE,1243,0,0,0.042,   9,Heinz40
"36",FALSE,1243,0,0,0.034,   9,Hunts32
