"","brandsize_f","obs_id","dis","feature","price","idx.id1","idx.id2"
"1",FALSE,1823,0,0,0.047,   1,Heinz28
"2",TRUE,1823,0,1,0.030,   1,Heinz32
"3",FALSE,1823,0,0,0.046,   1,Heinz40
"4",FALSE,1823,0,0,0.049,   1,Hunts32
"5",FALSE,1034,0,0,0.035,   2,Heinz28
"6",TRUE,1034,0,0,0.030,   2,Heinz32
"7",FALSE,1034,0,1,0.032,   2,Heinz40
"8",FALSE,1034,0,0,0.028,   2,Hunts32
"9",FALSE,1009,0,0,0.045,   3,Heinz28
"10",TRUE,1009,0,0,0.034,   3,Heinz32
"11",FALSE,1009,0,0,0.050,   3,Heinz40
"12",FALSE,1009,1,0,0.028,   3,Hunts32
"13",FALSE,2661,0,0,0.042,   4,Heinz28
"14",FALSE,2661,0,0,0.030,   4,Heinz32
"15",TRUE,2661,0,0,0.042,   4,Heinz40
"16",FALSE,2661,0,0,0.041,   4,Hunts32
"17",FALSE,1714,0,0,0.047,   5,Heinz28
"18",FALSE,1714,0,0,0.034,   5,Heinz32
"19",TRUE,1714,0,0,0.050,   5,Heinz40
"20",FALSE,1714,0,0,0.031,   5,Hunts32
"21",FALSE,2050,0,0,0.050,   6,Heinz28
"22",TRUE,2050,0,0,0.032,   6,Heinz32
"23",FALSE,2050,0,0,0.049,   6,Heinz40
"24",FALSE,2050,0,0,0.041,   6,Hunts32
"25",FALSE,2090,0,0,0.050,   7,Heinz28
"26",TRUE,2090,0,0,0.034,   7,Heinz32
"27",FALSE,2090,0,0,0.050,   7,Heinz40
"28",FALSE,2090,1,0,0.025,   7,Hunts32
"29",FALSE,2279,0,0,0.053,   8,Heinz28
"30",TRUE,2279,0,0,0.037,   8,Heinz32
"31",FALSE,2279,0,0,0.052,   8,Heinz40
"32",FALSE,2279,0,0,0.037,   8,Hunts32
"33",FALSE, 831,0,0,0.046,   9,Heinz28
"34",TRUE, 831,0,0,0.030,   9,Heinz32
"35",FALSE, 831,0,0,0.048,   9,Heinz40
"36",FALSE, 831,0,1,0.041,   9,Hunts32
"37",FALSE,2006,0,0,0.045,  10,Heinz28
"38",TRUE,2006,0,0,0.031,  10,Heinz32
"39",FALSE,2006,0,0,0.046,  10,Heinz40
"40",FALSE,2006,0,0,0.032,  10,Hunts32
"41",TRUE,2636,0,0,0.047,  11,Heinz28
"42",FALSE,2636,0,0,0.034,  11,Heinz32
"43",FALSE,2636,0,0,0.050,  11,Heinz40
"44",FALSE,2636,0,0,0.031,  11,Hunts32
"45",FALSE,2430,0,0,0.043,  12,Heinz28
"46",TRUE,2430,0,1,0.034,  12,Heinz32
"47",FALSE,2430,0,0,0.042,  12,Heinz40
"48",FALSE,2430,0,0,0.031,  12,Hunts32
"49",FALSE,2655,0,0,0.024,  13,Heinz28
"50",FALSE,2655,0,0,0.027,  13,Heinz32
"51",FALSE,2655,0,0,0.048,  13,Heinz40
"52",TRUE,2655,0,1,0.035,  13,Hunts32
"53",TRUE,1927,0,0,0.050,  14,Heinz28
"54",FALSE,1927,0,0,0.034,  14,Heinz32
"55",FALSE,1927,0,0,0.050,  14,Heinz40
"56",FALSE,1927,0,0,0.031,  14,Hunts32
"57",TRUE,2482,0,0,0.061,  15,Heinz28
"58",FALSE,2482,0,0,0.034,  15,Heinz32
"59",FALSE,2482,0,0,0.046,  15,Heinz40
"60",FALSE,2482,0,0,0.037,  15,Hunts32
"61",FALSE,2231,0,0,0.052,  16,Heinz28
"62",TRUE,2231,0,0,0.028,  16,Heinz32
"63",FALSE,2231,0,0,0.046,  16,Heinz40
"64",FALSE,2231,0,0,0.036,  16,Hunts32
"65",TRUE,2137,0,0,0.031,  17,Heinz28
"66",FALSE,2137,0,0,0.032,  17,Heinz32
"67",FALSE,2137,0,0,0.046,  17,Heinz40
"68",FALSE,2137,1,0,0.028,  17,Hunts32
"69",TRUE, 587,1,0,0.038,  18,Heinz28
"70",FALSE, 587,0,0,0.037,  18,Heinz32
"71",FALSE, 587,0,0,0.045,  18,Heinz40
"72",FALSE, 587,0,0,0.034,  18,Hunts32
"73",FALSE,1182,0,0,0.047,  19,Heinz28
"74",TRUE,1182,0,0,0.022,  19,Heinz32
"75",FALSE,1182,0,0,0.044,  19,Heinz40
"76",FALSE,1182,0,0,0.034,  19,Hunts32
"77",FALSE,2421,0,0,0.043,  20,Heinz28
"78",FALSE,2421,0,0,0.037,  20,Heinz32
"79",FALSE,2421,0,0,0.044,  20,Heinz40
"80",TRUE,2421,0,0,0.028,  20,Hunts32
"81",FALSE, 352,0,0,0.047,  21,Heinz28
"82",TRUE, 352,0,0,0.030,  21,Heinz32
"83",FALSE, 352,0,0,0.050,  21,Heinz40
"84",FALSE, 352,0,0,0.030,  21,Hunts32
"85",FALSE,1644,0,0,0.047,  22,Heinz28
"86",TRUE,1644,0,1,0.034,  22,Heinz32
"87",FALSE,1644,0,0,0.050,  22,Heinz40
"88",FALSE,1644,0,0,0.031,  22,Hunts32
"89",TRUE,1905,0,0,0.050,  23,Heinz28
"90",FALSE,1905,0,0,0.034,  23,Heinz32
"91",FALSE,1905,0,0,0.046,  23,Heinz40
"92",FALSE,1905,1,1,0.028,  23,Hunts32
"93",TRUE, 222,0,0,0.046,  24,Heinz28
"94",FALSE, 222,0,0,0.037,  24,Heinz32
"95",FALSE, 222,0,0,0.044,  24,Heinz40
"96",FALSE, 222,0,0,0.034,  24,Hunts32
"97",FALSE,2319,0,0,0.052,  25,Heinz28
"98",TRUE,2319,0,0,0.028,  25,Heinz32
"99",FALSE,2319,0,0,0.046,  25,Heinz40
"100",FALSE,2319,0,0,0.034,  25,Hunts32
"101",FALSE,1427,0,0,0.044,  26,Heinz28
"102",TRUE,1427,0,0,0.032,  26,Heinz32
"103",FALSE,1427,0,1,0.046,  26,Heinz40
"104",FALSE,1427,0,0,0.041,  26,Hunts32
"105",FALSE,2026,0,0,0.034,  27,Heinz28
"106",FALSE,2026,0,0,0.030,  27,Heinz32
"107",FALSE,2026,0,0,0.046,  27,Heinz40
"108",TRUE,2026,1,0,0.028,  27,Hunts32
"109",FALSE,1411,0,0,0.043,  28,Heinz28
"110",FALSE,1411,0,0,0.038,  28,Heinz32
"111",TRUE,1411,0,0,0.051,  28,Heinz40
"112",FALSE,1411,0,0,0.037,  28,Hunts32
"113",FALSE,1778,0,0,0.052,  29,Heinz28
"114",TRUE,1778,0,0,0.032,  29,Heinz32
"115",FALSE,1778,0,0,0.046,  29,Heinz40
"116",FALSE,1778,0,0,0.037,  29,Hunts32
"117",FALSE, 542,0,0,0.034,  30,Heinz28
"118",FALSE, 542,0,0,0.030,  30,Heinz32
"119",TRUE, 542,0,0,0.050,  30,Heinz40
"120",FALSE, 542,0,0,0.028,  30,Hunts32
"121",FALSE,2504,0,0,0.034,  31,Heinz28
"122",TRUE,2504,0,0,0.034,  31,Heinz32
"123",FALSE,2504,0,0,0.050,  31,Heinz40
"124",FALSE,2504,0,0,0.028,  31,Hunts32
"125",FALSE, 844,0,0,0.052,  32,Heinz28
"126",TRUE, 844,0,0,0.028,  32,Heinz32
"127",FALSE, 844,0,0,0.046,  32,Heinz40
"128",FALSE, 844,0,0,0.036,  32,Hunts32
"129",TRUE,1680,0,0,0.042,  33,Heinz28
"130",FALSE,1680,0,0,0.034,  33,Heinz32
"131",FALSE,1680,0,0,0.042,  33,Heinz40
"132",FALSE,1680,0,0,0.031,  33,Hunts32
"133",FALSE,2446,0,0,0.041,  34,Heinz28
"134",TRUE,2446,1,0,0.031,  34,Heinz32
"135",FALSE,2446,0,0,0.050,  34,Heinz40
"136",FALSE,2446,0,0,0.031,  34,Hunts32
"137",FALSE,2119,0,0,0.043,  35,Heinz28
"138",FALSE,2119,0,0,0.038,  35,Heinz32
"139",TRUE,2119,0,0,0.051,  35,Heinz40
"140",FALSE,2119,0,0,0.037,  35,Hunts32
"141",FALSE,2440,0,0,0.052,  36,Heinz28
"142",FALSE,2440,0,0,0.037,  36,Heinz32
"143",FALSE,2440,0,0,0.046,  36,Heinz40
"144",TRUE,2440,0,0,0.028,  36,Hunts32
"145",FALSE,2652,1,0,0.040,  37,Heinz28
"146",FALSE,2652,0,0,0.034,  37,Heinz32
"147",FALSE,2652,0,0,0.050,  37,Heinz40
"148",TRUE,2652,0,0,0.018,  37,Hunts32
"149",FALSE,1055,0,0,0.034,  38,Heinz28
"150",TRUE,1055,0,0,0.037,  38,Heinz32
"151",FALSE,1055,0,0,0.042,  38,Heinz40
"152",FALSE,1055,0,0,0.031,  38,Hunts32
"153",FALSE,  42,0,0,0.052,  39,Heinz28
"154",TRUE,  42,0,0,0.028,  39,Heinz32
"155",FALSE,  42,0,0,0.046,  39,Heinz40
"156",FALSE,  42,0,0,0.035,  39,Hunts32
"157",TRUE,1186,0,1,0.021,  40,Heinz28
"158",FALSE,1186,0,0,0.030,  40,Heinz32
"159",FALSE,1186,0,0,0.049,  40,Heinz40
"160",FALSE,1186,0,0,0.035,  40,Hunts32
"161",FALSE, 357,0,0,0.034,  41,Heinz28
"162",TRUE, 357,0,0,0.037,  41,Heinz32
"163",FALSE, 357,0,0,0.042,  41,Heinz40
"164",FALSE, 357,0,0,0.031,  41,Hunts32
"165",FALSE,1748,0,0,0.048,  42,Heinz28
"166",TRUE,1748,0,0,0.030,  42,Heinz32
"167",FALSE,1748,0,0,0.070,  42,Heinz40
"168",FALSE,1748,0,0,0.063,  42,Hunts32
"169",FALSE,2054,0,1,0.044,  43,Heinz28
