"","brandsize_f","obs_id","dis","feature","price","idx.id1","idx.id2"
"1",FALSE,2140,0,0,0.034,   1,Heinz28
"2",TRUE,2140,0,0,0.018,   1,Heinz32
"3",FALSE,2140,0,0,0.050,   1,Heinz40
"4",FALSE,2140,0,0,0.028,   1,Hunts32
"5",TRUE, 469,0,0,0.043,   2,Heinz28
"6",FALSE, 469,0,0,0.034,   2,Heinz32
"7",FALSE, 469,0,0,0.042,   2,Heinz40
"8",FALSE, 469,0,0,0.031,   2,Hunts32
"9",TRUE,1238,0,0,0.038,   3,Heinz28
"10",FALSE,1238,0,0,0.027,   3,Heinz32
"11",FALSE,1238,0,0,0.048,   3,Heinz40
"12",FALSE,1238,0,1,0.035,   3,Hunts32
"13",TRUE, 509,0,0,0.047,   4,Heinz28
"14",FALSE, 509,0,0,0.034,   4,Heinz32
"15",FALSE, 509,0,0,0.050,   4,Heinz40
"16",FALSE, 509,0,0,0.031,   4,Hunts32
"17",TRUE, 864,0,1,0.046,   5,Heinz28
"18",FALSE, 864,0,0,0.030,   5,Heinz32
"19",FALSE, 864,0,0,0.046,   5,Heinz40
"20",FALSE, 864,0,0,0.048,   5,Hunts32
"21",TRUE,1391,0,0,0.034,   6,Heinz28
"22",FALSE,1391,0,0,0.034,   6,Heinz32
"23",FALSE,1391,0,0,0.050,   6,Heinz40
"24",FALSE,1391,0,0,0.031,   6,Hunts32
"25",TRUE,1323,0,0,0.046,   7,Heinz28
"26",FALSE,1323,0,0,0.034,   7,Heinz32
"27",FALSE,1323,0,0,0.042,   7,Heinz40
"28",FALSE,1323,0,0,0.031,   7,Hunts32
"29",FALSE, 343,0,0,0.047,   8,Heinz28
"30",TRUE, 343,0,1,0.015,   8,Heinz32
"31",FALSE, 343,0,0,0.050,   8,Heinz40
"32",FALSE, 343,0,0,0.035,   8,Hunts32
"33",TRUE,2116,0,0,0.050,   9,Heinz28
"34",FALSE,2116,0,0,0.034,   9,Heinz32
"35",FALSE,2116,0,0,0.046,   9,Heinz40
"36",FALSE,2116,0,0,0.031,   9,Hunts32
"37",FALSE,1663,0,0,0.046,  10,Heinz28
"38",FALSE,1663,0,0,0.036,  10,Heinz32
"39",TRUE,1663,0,1,0.052,  10,Heinz40
"40",FALSE,1663,0,0,0.037,  10,Hunts32
"41",FALSE,1778,0,0,0.052,  11,Heinz28
"42",TRUE,1778,0,0,0.032,  11,Heinz32
"43",FALSE,1778,0,0,0.046,  11,Heinz40
"44",FALSE,1778,0,0,0.037,  11,Hunts32
"45",FALSE,1155,0,0,0.053,  12,Heinz28
"46",FALSE,1155,0,0,0.037,  12,Heinz32
"47",TRUE,1155,0,0,0.050,  12,Heinz40
"48",FALSE,1155,0,0,0.037,  12,Hunts32
"49",FALSE, 923,0,0,0.046,  13,Heinz28
"50",TRUE, 923,0,1,0.030,  13,Heinz32
"51",FALSE, 923,0,0,0.046,  13,Heinz40
"52",FALSE, 923,0,0,0.048,  13,Hunts32
"53",TRUE,1926,0,0,0.045,  14,Heinz28
