"","brandsize_f","obs_id","dis","feature","price","idx.id1","idx.id2"
"1",TRUE,1017,0,0,0.039,   1,Heinz28
"2",FALSE,1017,1,0,0.031,   1,Heinz32
"3",FALSE,1017,0,0,0.050,   1,Heinz40
"4",FALSE,1017,0,0,0.034,   1,Hunts32
"5",FALSE, 404,0,0,0.053,   2,Heinz28
"6",TRUE, 404,1,0,0.031,   2,Heinz32
"7",FALSE, 404,0,0,0.052,   2,Heinz40
"8",FALSE, 404,0,0,0.037,   2,Hunts32
"9",FALSE,1005,0,0,0.043,   3,Heinz28
"10",FALSE,1005,0,0,0.037,   3,Heinz32
"11",TRUE,1005,0,0,0.045,   3,Heinz40
"12",FALSE,1005,0,0,0.034,   3,Hunts32
"13",FALSE,2326,0,0,0.049,   4,Heinz28
"14",TRUE,2326,0,0,0.030,   4,Heinz32
"15",FALSE,2326,0,0,0.052,   4,Heinz40
"16",FALSE,2326,0,1,0.042,   4,Hunts32
"17",FALSE,2354,0,0,0.047,   5,Heinz28
"18",TRUE,2354,1,0,0.031,   5,Heinz32
"19",FALSE,2354,0,0,0.050,   5,Heinz40
"20",FALSE,2354,0,0,0.031,   5,Hunts32
"21",FALSE,1585,0,0,0.035,   6,Heinz28
"22",TRUE,1585,0,0,0.030,   6,Heinz32
"23",FALSE,1585,0,1,0.032,   6,Heinz40
"24",FALSE,1585,0,0,0.028,   6,Hunts32
"25",TRUE, 886,1,1,0.039,   7,Heinz28
"26",FALSE, 886,0,0,0.031,   7,Heinz32
"27",FALSE, 886,0,0,0.051,   7,Heinz40
"28",FALSE, 886,0,0,0.037,   7,Hunts32
"29",FALSE, 106,0,0,0.046,   8,Heinz28
"30",TRUE, 106,0,0,0.033,   8,Heinz32
"31",FALSE, 106,0,0,0.046,   8,Heinz40
"32",FALSE, 106,0,0,0.048,   8,Hunts32
"33",FALSE,2285,0,1,0.047,   9,Heinz28
"34",TRUE,2285,0,0,0.030,   9,Heinz32
"35",FALSE,2285,0,0,0.050,   9,Heinz40
"36",FALSE,2285,0,0,0.030,   9,Hunts32
"37",TRUE, 746,0,0,0.045,  10,Heinz28
"38",FALSE, 746,0,0,0.034,  10,Heinz32
"39",FALSE, 746,0,0,0.046,  10,Heinz40
"40",FALSE, 746,0,0,0.035,  10,Hunts32
"41",TRUE, 715,1,0,0.032,  11,Heinz28
"42",FALSE, 715,0,0,0.036,  11,Heinz32
"43",FALSE, 715,0,0,0.052,  11,Heinz40
"44",FALSE, 715,0,0,0.037,  11,Hunts32
"45",TRUE,2065,0,0,0.047,  12,Heinz28
"46",FALSE,2065,1,0,0.028,  12,Heinz32
"47",FALSE,2065,0,0,0.050,  12,Heinz40
"48",FALSE,2065,0,0,0.030,  12,Hunts32
"49",FALSE,2515,0,0,0.042,  13,Heinz28
"50",TRUE,2515,0,0,0.031,  13,Heinz32
"51",FALSE,2515,0,0,0.046,  13,Heinz40
