"","brandsize_f","obs_id","dis","feature","price","idx.id1","idx.id2"
"1",TRUE,1600,0,1,0.021,   1,Heinz28
"2",FALSE,1600,0,0,0.030,   1,Heinz32
"3",FALSE,1600,0,0,0.049,   1,Heinz40
"4",FALSE,1600,0,0,0.035,   1,Hunts32
"5",FALSE, 522,0,0,0.046,   2,Heinz28
"6",TRUE, 522,0,0,0.031,   2,Heinz32
"7",FALSE, 522,1,0,0.042,   2,Heinz40
"8",FALSE, 522,0,0,0.031,   2,Hunts32
"9",FALSE,2313,0,0,0.050,   3,Heinz28
"10",FALSE,2313,0,0,0.037,   3,Heinz32
"11",FALSE,2313,0,0,0.046,   3,Heinz40
"12",TRUE,2313,0,0,0.018,   3,Hunts32
"13",FALSE,2101,0,0,0.052,   4,Heinz28
"14",TRUE,2101,0,0,0.028,   4,Heinz32
"15",FALSE,2101,0,0,0.046,   4,Heinz40
"16",FALSE,2101,0,0,0.037,   4,Hunts32
"17",FALSE,1498,0,0,0.050,   5,Heinz28
"18",TRUE,1498,0,0,0.034,   5,Heinz32
"19",FALSE,1498,0,0,0.046,   5,Heinz40
"20",FALSE,1498,0,0,0.037,   5,Hunts32
"21",FALSE,1289,0,0,0.034,   6,Heinz28
"22",TRUE,1289,0,0,0.034,   6,Heinz32
"23",FALSE,1289,0,0,0.042,   6,Heinz40
"24",FALSE,1289,0,0,0.029,   6,Hunts32
"25",FALSE,1737,0,0,0.043,   7,Heinz28
"26",TRUE,1737,1,0,0.031,   7,Heinz32
"27",FALSE,1737,0,0,0.037,   7,Heinz40
"28",FALSE,1737,0,0,0.032,   7,Hunts32
"29",FALSE,2444,0,0,0.042,   8,Heinz28
"30",TRUE,2444,0,0,0.034,   8,Heinz32
"31",FALSE,2444,0,0,0.053,   8,Heinz40
"32",FALSE,2444,0,0,0.033,   8,Hunts32
"33",FALSE,2710,0,0,0.038,   9,Heinz28
"34",TRUE,2710,0,0,0.030,   9,Heinz32
"35",FALSE,2710,0,0,0.032,   9,Heinz40
"36",FALSE,2710,0,0,0.029,   9,Hunts32
"37",FALSE,2448,0,0,0.053,  10,Heinz28
"38",TRUE,2448,0,0,0.022,  10,Heinz32
"39",FALSE,2448,0,0,0.046,  10,Heinz40
"40",FALSE,2448,0,0,0.034,  10,Hunts32
"41",FALSE, 577,0,0,0.043,  11,Heinz28
"42",TRUE, 577,1,0,0.023,  11,Heinz32
"43",FALSE, 577,0,0,0.037,  11,Heinz40
"44",FALSE, 577,0,0,0.032,  11,Hunts32
"45",TRUE,2419,0,0,0.043,  12,Heinz28
"46",FALSE,2419,0,0,0.034,  12,Heinz32
"47",FALSE,2419,0,0,0.042,  12,Heinz40
