"","x","y"
"1",1.51008555479348,6.52108813654408
"2",1.07413283456117,4.10895671519095
"3",-0.884147446602583,-1.77679923516039
"4",0.116654770448804,1.81332306924707
"5",1.8516281247139,7.32974034389991
"6",1.92141833994538,6.94571834184003
"7",-1.63466964662075,0.859510659166261
"8",-1.71700208634138,-0.605765735993742
"9",-0.689624191261828,-2.70363467973347
"10",-0.519701831042767,-1.272470194557
"11",0.862110229209065,3.51442415236752
"12",1.03118541650474,3.9378683698256
"13",-1.99228824581951,0.34645109816197
"14",0.971208360977471,2.94307910691515
"15",-1.23032581061125,-0.380143819052299
"16",-0.191601490601897,-2.38158445402152
"17",-0.711410881020129,-0.740575968958424
"18",-1.56371437013149,-1.76605152630287
"19",-0.84295055270195,-1.05983468683753
"20",1.27782594226301,3.42396707063932
"21",-0.032129199244082,0.527989657338315
"22",-1.8789740446955,-0.309711376748383
"23",-0.239073871634901,0.110453899423359
"24",-1.6908595925197,-0.968111030076572
"25",-0.940158167853951,-0.827577645575566
"26",-1.72163730394095,0.20643830835943
"27",1.6284760935232,5.64301594376022
"28",1.96910714078695,6.63462228794375
"29",-1.74365623667836,-1.46861704612516
"30",0.700436471961439,2.84749616130182
"31",-0.676397846080363,-2.11238069355494
"32",-0.208710670471191,1.14263373710852
"33",1.33648266270757,5.00794902378478
"34",-1.256093820557,-1.4308604681171
"35",0.0450308360159397,0.37056922563118
"36",-0.100050411187112,-1.02663430250314
"37",-0.136720885522664,-0.560645797844916
"38",1.63997898902744,5.94376098850367
"39",0.605764908716083,3.7255767069239
"40",-0.968630900606513,-0.492210883403514
"41",0.3742013303563,3.7773418247446
"42",-1.84720652364194,-1.72517728728713
"43",-0.229694288223982,-0.291575590547452
"44",-0.132826630957425,-0.727062340224002
"45",1.05969346594065,4.02781944612247
"46",-0.257305243052542,-0.674272649264614
"47",0.577096196822822,3.6875243312751
"48",0.995821787975729,4.99710940878783
"49",-0.382542456500232,-1.90685877050675
"50",0.631661840714514,2.77058016856802
"51",-1.71799243986607,0.353714485700882
"52",-0.0622464474290609,-0.47039614763518
"53",-0.897862703539431,-0.747261870974545
"54",1.81151286885142,7.14247519903113
"55",-1.49698883388191,0.0118888549817484
"56",0.0423343582078815,0.280545272205714
"57",-1.97332561388612,0.558241604428089
"58",-0.158421509899199,-1.03780134747677
"59",-0.920919763855636,-1.40619791249968
"60",-1.91098878253251,-1.0560603994033
"61",-0.342510116286576,-0.35375849369907
"62",-1.56879039853811,1.0423709527595
"63",1.77639609854668,5.35803449021173
"64",-1.8066081982106,-1.44550284166667
"65",1.76065196562558,5.65748076267673
"66",-1.84144820552319,-0.707624239623952
"67",1.46466571092606,3.81947213876935
"68",0.359189837239683,3.42177810380789
"69",-1.45501602906734,-1.10222287406559
"70",0.29332228936255,0.851183643135735
"71",-1.87440024502575,1.08949334187452
"72",-0.382501821033657,-1.03359676387302
"73",-1.27812364324927,-0.423798939183081
"74",0.286719272844493,2.82064479560825
"75",1.5741545855999,6.43138413644281
"76",-0.453003518283367,-1.12153029696453
"77",0.140015719458461,1.26175347404859
"78",-0.0272948136553168,-1.89727590704555
"79",0.656112607568502,2.02839877226768
"80",-0.918356329202652,-2.95382027510097
"81",-1.17383714951575,-2.78062780896197
"82",1.58333977125585,6.81869517393064
"83",-1.75412868894637,-1.57445314778214
"84",1.76560429669917,7.93787135931498
"85",0.843417160212994,1.88299772741892
"86",-0.220664666034281,-1.40650996893981
"87",-0.57578774727881,-2.39918096807411
"88",0.0179820340126753,0.367596731005258
"89",-1.41011282801628,-2.24011262453626
"90",-1.79500594455749,0.992477541313341
"91",0.0290093692019582,-0.197220209940626
"92",-0.818644688464701,-2.31636900764848
"93",1.24431387707591,4.93480026694266
"94",1.88372208271176,8.12888738371209
"95",1.24429657775909,4.39817496555193
"96",1.48232708778232,5.42073240278963
"97",1.39044606313109,5.28295803869471
"98",1.0290163718164,5.91437186011258
"99",-0.594052293337882,-2.23946739328113
"100",-1.86175761558115,-0.0911174505526215
