(0, 0.018839575350284576, 0.004416355745069672, 0.9354838709677419, 0.008791208791208793, 0.030851133167743683, 0.013277428224682808, 0.018565015190146174)
(0, 0.024973032996058464, 0.004416355745069672, 0.9354838709677419, 0.008791208791208793, 0.03708482161164284, 0.012239902280271053, 0.01840515493213761)
(0, 0.016759131103754044, 0.004416355745069672, 0.9354838709677419, 0.008791208791208793, 0.03194916248321533, 0.013094417750835419, 0.018575596263473007)
(0, 0.02793573960661888, 0.004416355745069672, 0.9354838709677419, 0.008791208791208793, 0.03490546718239784, 0.011564211919903755, 0.01737279996153457)
(0, 0.02426484227180481, 0.004416355745069672, 0.9354838709677419, 0.008791208791208793, 0.04761706665158272, 0.013358778320252895, 0.020864190990810015)
(0.002, 0.01553398184478283, 0.004416355745069672, 0.9354838709677419, 0.008791208791208793, 0.027329741045832634, 0.014766201376914978, 0.01917317616073285)
(0.002, 0.022353213280439377, 0.004416355745069672, 0.9354838709677419, 0.008791208791208793, 0.02987201325595379, 0.012903225608170033, 0.018021890076929337)
(0.002, 0.01865849830210209, 0.004416355745069672, 0.9354838709677419, 0.008791208791208793, 0.037330690771341324, 0.013100436888635159, 0.01939470248440366)
(0.002, 0.02351287007331848, 0.004416355745069672, 0.9354838709677419, 0.008791208791208793, 0.03642617538571358, 0.012195121496915817, 0.01827271845788406)
(0.002, 0.02165202796459198, 0.004416355745069672, 0.9354838709677419, 0.008791208791208793, 0.03174525126814842, 0.012640449218451977, 0.018081239326308212)
(0.07, 0.018573740497231483, 0.004416355745069672, 0.9354838709677419, 0.008791208791208793, 0.03586185351014137, 0.013291139155626297, 0.019394338351810307)
(0.07, 0.02018030546605587, 0.004416355745069672, 0.9354838709677419, 0.008791208791208793, 0.03600103780627251, 0.01293103490024805, 0.019027629551282996)
(0.07, 0.017837878316640854, 0.004416355745069672, 0.9354838709677419, 0.008791208791208793, 0.03325885161757469, 0.012674271129071712, 0.018354149582546428)
(0.07, 0.016682427376508713, 0.004416355745069672, 0.9354838709677419, 0.008791208791208793, 0.03259606659412384, 0.011003236286342144, 0.016452658599786084)
(0.07, 0.019853180274367332, 0.004416355745069672, 0.9354838709677419, 0.008791208791208793, 0.036877572536468506, 0.01149425283074379, 0.01752591056055452)
(0.3, 0.0159818846732378, 0.0044666923373122835, 0.9354838709677419, 0.008890932781482333, 0.04054960608482361, 0.011682243086397648, 0.018138754911307405)
(0.3, 0.018835455179214478, 0.0044884692772016715, 0.9354838709677419, 0.008934072704867528, 0.03511234000325203, 0.013897281140089035, 0.019913072132690342)
(0.3, 0.023182345554232597, 0.00443391178044492, 0.9354838709677419, 0.008825991021836718, 0.0325302816927433, 0.012543554417788982, 0.01810564149180919)
(0.3, 0.022927243262529373, 0.004614894971355824, 0.9354838709677419, 0.009184481393507523, 0.031393732875585556, 0.014532871544361115, 0.019868269946851043)
(0.3, 0.02351818047463894, 0.004498914055228048, 0.9354838709677419, 0.00895476300756523, 0.05518665164709091, 0.010252028703689575, 0.01729176486181221)
(0.6, 0.020854901522397995, 0.004334523202447731, 0.8225806451612904, 0.008623605005072709, 0.04104100167751312, 0.011904762126505375, 0.018455994485708754)
(0.6, 0.022093569859862328, 0.004905197622865768, 0.8387096774193549, 0.009753352714995781, 0.031286612153053284, 0.014388489536941051, 0.019711706157368197)
(0.6, 0.0238632932305336, 0.005, 0.8870967741935484, 0.009943952269029109, 0.06341692805290222, 0.01258178148418665, 0.020997670513618713)
(0.6, 0.025498125702142715, 0.004987012987012987, 0.7741935483870968, 0.009910188912976153, 0.04670359939336777, 0.013916500844061375, 0.021443405003715343)
(0.6, 0.028157353401184082, 0.005053449951409135, 0.8387096774193549, 0.010046367851622875, 0.03316321223974228, 0.015097690746188164, 0.020749214853762566)
