"","Heinz40","Heinz32","Heinz28","Hunts32","dis_Heinz40","dis_Heinz32","dis_Heinz28","dis_Hunts32","feature_Heinz40","feature_Heinz32","feature_Heinz28","feature_Hunts32","price_Heinz40","price_Heinz32","price_Heinz28","price_Hunts32","brandsize_f","obs_id"
"974",0,0,0,1,0,0,0,1,0,0,0,0,0.050000001,0.037,0.050000001,0.034000002,"Hunts32",974
"2448",0,1,0,0,0,0,0,0,0,0,0,0,0.046,0.022,0.052999999,0.034000002,"Heinz32",2448
"2438",0,0,0,1,0,0,0,1,0,0,0,0,0.050000001,0.037,0.046,0.028000001,"Hunts32",2438
"2262",0,1,0,0,0,1,0,0,0,0,0,0,0.046,0.030999999,0.052000001,0.034000002,"Heinz32",2262
"1481",0,1,0,0,0,0,0,0,0,0,1,0,0.050000001,0.032000002,0.044,0.041000001,"Heinz32",1481
"1361",0,0,1,0,0,0,1,0,0,0,0,0,0.050000001,0.037,0.039000001,0.037,"Heinz28",1361
"890",0,0,1,0,0,0,0,0,0,0,0,0,0.044,0.037,0.028000001,0.034000002,"Heinz28",890
"1837",0,1,0,0,0,0,0,0,0,0,0,0,0.050000001,0.037,0.050000001,0.034000002,"Heinz32",1837
"644",0,0,1,0,0,0,0,0,0,0,0,1,0.046,0.030999999,0.017000001,0.035999998,"Heinz28",644
"1001",0,0,1,0,0,0,0,1,0,0,0,0,0.046,0.029999999,0.034000002,0.028000001,"Heinz28",1001
"1417",1,0,0,0,0,0,0,0,0,0,0,0,0.044,0.037,0.043000001,0.034000002,"Heinz40",1417
"1085",0,0,1,0,0,0,0,0,0,0,0,0,0.050000001,0.032000002,0.050000001,0.034000002,"Heinz28",1085
"1657",0,0,1,0,0,0,0,1,0,0,0,1,0.046,0.034000002,0.050000001,0.028000001,"Heinz28",1657
"555",0,0,1,0,0,0,0,0,0,1,0,0,0.052000001,0.035999998,0.046,0.037,"Heinz28",555
"1318",0,1,0,0,0,1,0,0,0,0,0,0,0.052999999,0.030999999,0.041000001,0.032000002,"Heinz32",1318
"1169",0,1,0,0,0,0,0,0,0,0,0,0,0.050000001,0.021,0.034000002,0.028000001,"Heinz32",1169
"1821",0,0,0,1,0,0,0,0,0,0,0,0,0.044,0.037,0.043000001,0.028000001,"Hunts32",1821
"1524",0,1,0,0,0,0,0,0,0,0,0,0,0.050000001,0.034000002,0.046999998,0.030999999,"Heinz32",1524
"1026",0,1,0,0,0,0,0,0,0,0,0,0,0.050000001,0.034000002,0.050000001,0.028999999,"Heinz32",1026
"2067",0,0,0,1,0,0,0,0,0,0,0,0,0.045000002,0.037,0.043000001,0.015,"Hunts32",2067
"2729",0,1,0,0,0,0,0,0,0,0,0,0,0.041999999,0.034000002,0.043000001,0.034000002,"Heinz32",2729
"604",0,1,0,0,0,0,0,0,0,0,0,0,0.045000002,0.021,0.043000001,0.034000002,"Heinz32",604
"1869",1,0,0,0,0,1,0,0,0,0,0,0,0.050000001,0.026000001,0.039999999,0.030999999,"Heinz40",1869
"187",0,0,1,0,0,0,0,0,0,0,0,1,0.046,0.030999999,0.017000001,0.035999998,"Heinz28",187
"1632",0,1,0,0,0,0,0,0,0,0,0,0,0.050000001,0.034000002,0.034000002,0.028000001,"Heinz32",1632
"2122",0,1,0,0,0,0,0,0,0,0,0,0,0.028000001,0.023,0.026000001,0.018999999,"Heinz32",2122
"2",0,0,1,0,0,0,0,0,0,0,0,0,0.046,0.043000001,0.052000001,0.044,"Heinz28",2
"2521",0,0,1,0,0,0,0,0,0,0,0,0,0.050000001,0.030999999,0.041999999,0.035,"Heinz28",2521
"1168",0,0,1,0,0,0,0,0,0,0,0,0,0.050000001,0.029999999,0.034000002,0.028000001,"Heinz28",1168
"1781",0,1,0,0,0,0,0,0,0,0,0,0,0.046,0.034000002,0.045000002,0.030999999,"Heinz32",1781
"1500",0,1,0,0,0,0,0,1,0,0,0,0,0.046,0.034000002,0.052999999,0.028000001,"Heinz32",1500
"2487",0,0,1,0,0,0,1,0,0,0,1,0,0.050000001,0.037,0.039000001,0.028000001,"Heinz28",2487
"927",0,1,0,0,0,0,0,0,0,0,0,0,0.052000001,0.028000001,0.035,0.028000001,"Heinz32",927
"732",0,1,0,0,0,0,0,0,0,0,0,0,0.050000001,0.021,0.034000002,0.028000001,"Heinz32",732
"1332",0,0,1,0,0,0,0,0,0,0,0,0,0.041999999,0.034000002,0.043000001,0.033,"Heinz28",1332
"969",0,0,0,1,0,0,0,0,0,0,0,0,0.050000001,0.034000002,0.045000002,0.028000001,"Hunts32",969
"1808",0,0,1,0,0,0,0,0,0,0,0,0,0.050000001,0.037,0.050000001,0.037,"Heinz28",1808
"1509",0,0,1,0,0,0,0,0,0,0,0,0,0.041999999,0.037,0.030999999,0.030999999,"Heinz28",1509
"215",0,1,0,0,0,0,0,0,0,0,0,0,0.046,0.017999999,0.048999999,0.039999999,"Heinz32",215
"1422",1,0,0,0,0,0,0,0,0,0,0,0,0.050999999,0.030999999,0.041999999,0.037,"Heinz40",1422
"289",0,0,1,0,0,0,0,0,0,0,0,0,0.046,0.039999999,0.052000001,0.037,"Heinz28",289
"1731",1,0,0,0,1,0,0,0,0,0,0,0,0.041999999,0.037,0.034000002,0.034000002,"Heinz40",1731
"2047",0,0,1,0,0,0,0,0,1,0,0,0,0.032000002,0.029999999,0.035,0.028000001,"Heinz28",2047
"1348",0,0,1,0,0,1,0,0,0,0,0,0,0.041999999,0.030999999,0.043000001,0.034000002,"Heinz28",1348
"1773",0,0,1,0,0,0,0,0,0,0,0,0,0.050000001,0.037,0.052999999,0.037,"Heinz28",1773
"2326",0,1,0,0,0,0,0,0,0,0,0,1,0.052000001,0.029999999,0.048999999,0.041999999,"Heinz32",2326
"2010",0,1,0,0,0,0,0,0,1,0,0,0,0.046,0.034000002,0.045000002,0.030999999,"Heinz32",2010
"2286",1,0,0,0,1,0,0,0,0,0,0,0,0.028999999,0.029999999,0.043000001,0.029999999,"Heinz40",2286
"2769",0,1,0,0,0,0,0,0,0,0,0,0,0.050000001,0.021,0.034000002,0.030999999,"Heinz32",2769
"2182",0,0,1,0,0,0,0,0,0,0,0,0,0.050000001,0.032000002,0.041999999,0.034000002,"Heinz28",2182
"257",0,1,0,0,0,0,0,0,0,0,0,0,0.050000001,0.034000002,0.034000002,0.028000001,"Heinz32",257
"957",0,0,0,1,0,0,0,0,0,0,0,0,0.046,0.037,0.052000001,0.037,"Hunts32",957
"2199",0,0,0,1,0,0,0,0,0,0,0,0,0.050000001,0.032000002,0.046999998,0.017999999,"Hunts32",2199
"384",1,0,0,0,1,0,0,0,0,0,0,0,0.032000002,0.029999999,0.035,0.028000001,"Heinz40",384
"2062",1,0,0,0,0,0,0,0,0,0,0,0,0.050000001,0.037,0.052999999,0.037,"Heinz40",2062
"1970",0,1,0,0,0,0,0,0,0,0,0,0,0.028000001,0.026000001,0.026000001,0.018999999,"Heinz32",1970
"1797",0,1,0,0,0,0,0,0,0,0,0,0,0.046,0.037,0.048999999,0.037,"Heinz32",1797
"2400",0,1,0,0,0,1,0,0,0,0,0,0,0.050000001,0.030999999,0.034000002,0.030999999,"Heinz32",2400
"2314",0,0,0,1,0,0,0,1,0,0,0,0,0.046,0.034000002,0.052999999,0.028000001,"Hunts32",2314
"1227",0,0,0,1,0,0,0,0,0,0,0,0,0.041999999,0.034000002,0.034000002,0.029999999,"Hunts32",1227
"1211",0,1,0,0,0,0,0,0,0,0,0,0,0.046,0.028000001,0.052000001,0.037,"Heinz32",1211
"2334",0,1,0,0,0,0,0,0,0,0,0,0,0.050000001,0.030999999,0.050000001,0.034000002,"Heinz32",2334
"2628",0,1,0,0,0,0,0,0,0,0,0,0,0.046,0.030999999,0.046999998,0.035999998,"Heinz32",2628
"1039",0,1,0,0,0,0,0,0,0,0,0,0,0.046,0.022,0.041999999,0.033,"Heinz32",1039
"68",0,1,0,0,0,0,0,0,0,0,0,0,0.046,0.037,0.041999999,0.035,"Heinz32",68
"1952",0,1,0,0,0,1,0,0,0,0,0,0,0.043000001,0.030999999,0.034000002,0.030999999,"Heinz32",1952
"1776",0,1,0,0,0,0,0,0,0,0,0,0,0.046,0.034000002,0.052000001,0.037,"Heinz32",1776
"2372",0,1,0,0,0,1,0,0,0,0,0,0,0.046,0.022,0.052000001,0.034000002,"Heinz32",2372
"192",0,0,1,0,0,0,0,0,0,0,0,0,0.046,0.029999999,0.041000001,0.029999999,"Heinz28",192
"2721",0,1,0,0,0,0,0,0,0,0,0,0,0.046,0.030999999,0.037999999,0.035,"Heinz32",2721
"1639",0,0,1,0,0,0,1,0,0,0,0,0,0.050000001,0.037,0.039000001,0.037,"Heinz28",1639
"98",0,1,0,0,0,1,0,0,0,0,0,0,0.050000001,0.028000001,0.046999998,0.029999999,"Heinz32",98
"1564",0,1,0,0,0,1,0,0,0,0,0,0,0.046,0.017999999,0.052000001,0.034000002,"Heinz32",1564
"175",0,0,1,0,0,0,0,0,0,0,0,0,0.041999999,0.037,0.046,0.034000002,"Heinz28",175
"233",0,1,0,0,0,0,0,0,1,0,0,0,0.048,0.032000002,0.044,0.041000001,"Heinz32",233
"1000",0,1,0,0,0,0,0,0,0,0,0,0,0.046,0.034000002,0.050000001,0.033,"Heinz32",1000
"126",0,1,0,0,0,0,0,1,0,0,0,0,0.050000001,0.034000002,0.050000001,0.028000001,"Heinz32",126
"2566",0,0,0,1,0,0,0,0,0,0,0,0,0.041999999,0.037,0.034000002,0.034000002,"Hunts32",2566
"2022",0,0,1,0,0,0,0,0,0,0,1,1,0.048,0.029999999,0.046,0.041000001,"Heinz28",2022
"2638",0,0,0,1,0,0,0,0,0,0,0,0,0.044,0.037,0.055,0.028000001,"Hunts32",2638
"660",0,0,1,0,0,0,1,0,0,0,0,0,0.050000001,0.034000002,0.046999998,0.030999999,"Heinz28",660
"1129",0,1,0,0,0,0,0,0,0,0,0,0,0.050000001,0.029999999,0.046999998,0.029999999,"Heinz32",1129
"657",0,1,0,0,0,0,0,0,0,0,0,0,0.050000001,0.012,0.046999998,0.029999999,"Heinz32",657
"855",0,0,0,1,0,0,0,0,0,0,0,0,0.046,0.037,0.048999999,0.034000002,"Hunts32",855
"769",0,1,0,0,1,0,0,0,0,0,0,0,0.043000001,0.030999999,0.034000002,0.030999999,"Heinz32",769
"2736",0,0,1,0,0,0,1,0,0,0,1,0,0.050000001,0.037,0.039000001,0.028000001,"Heinz28",2736
"971",0,0,0,1,0,0,0,0,0,0,0,0,0.050000001,0.034000002,0.046999998,0.030999999,"Hunts32",971
"2254",0,0,1,0,0,0,0,0,0,0,0,0,0.046,0.034000002,0.050000001,0.030999999,"Heinz28",2254
"795",0,1,0,0,0,0,0,0,0,1,0,0,0.029999999,0.012,0.046,0.043000001,"Heinz32",795
"2284",0,0,1,0,0,0,0,0,0,0,1,0,0.048999999,0.029999999,0.046,0.030999999,"Heinz28",2284
"2687",0,1,0,0,0,0,0,0,0,0,0,0,0.046,0.030999999,0.041999999,0.037,"Heinz32",2687
"637",0,0,1,0,0,0,0,0,0,0,0,0,0.050000001,0.034000002,0.039000001,0.030999999,"Heinz28",637
"2216",0,1,0,0,0,1,0,0,0,0,0,0,0.050000001,0.025,0.039999999,0.030999999,"Heinz32",2216
"2600",0,0,1,0,0,0,1,0,0,0,1,0,0.050000001,0.037,0.039000001,0.028000001,"Heinz28",2600
"72",0,1,0,0,0,0,0,0,1,0,0,0,0.032000002,0.029999999,0.035,0.028000001,"Heinz32",72
"2625",0,1,0,0,0,0,0,0,0,1,0,0,0.052000001,0.035999998,0.046,0.037,"Heinz32",2625
"115",0,1,0,0,0,0,0,0,0,0,0,0,0.071999997,0.029999999,0.048,0.086999997,"Heinz32",115
"225",0,1,0,0,0,0,0,0,0,0,0,0,0.046,0.022,0.041999999,0.033,"Heinz32",225
"2465",0,1,0,0,0,0,0,0,0,0,0,1,0.046,0.028000001,0.045000002,0.029999999,"Heinz32",2465
"2251",0,0,1,0,0,0,1,0,0,0,1,0,0.050000001,0.037,0.039000001,0.028000001,"Heinz28",2251
"2596",0,1,0,0,0,0,0,0,0,0,0,0,0.048,0.037,0.046999998,0.035,"Heinz32",2596
"2061",1,0,0,0,0,0,0,0,0,0,0,0,0.050000001,0.037,0.050000001,0.034000002,"Heinz40",2061
"2255",0,0,1,0,0,1,0,0,0,0,0,0,0.050000001,0.030999999,0.034000002,0.028000001,"Heinz28",2255
