"","x"
"1","Name"
"2","Student number"
"3","92"
"4","R"
"5","4.1.2"
"6","-0.877624448601464"
"7","0.0916635681295844"
"8","-1.13019864296356"
"9","0.105523669751558"
"10","-2.41953717632732"
"11","0.113809631889665"
"12","-138.052353193883"
"13","6.88496858378991"
"14","0.750984984447082"
"15","0.112394673010313"
"16","0.940087230130826"
"17","0.135324525750422"
"18","-1790.78935441547"
"19","0.190755905857434"
"20","-21.5549684911484"
"21","15.4381125322587"
"22","2.29749292627559"
"23","3.81936303261409"
"24","15.4381125322587"
"25","-26.2746489572928"
"26","4.08652520962912"
"27","6.75001121540492"
"28","2.29749292627559"
"29","4.08652520962912"
"30","-7.34388579704008"
"31","0.959867661135369"
"32","3.81936303261409"
"33","6.75001121540492"
"34","0.959867661135369"
"35","-11.5292419091544"
"36","-0.0278506158156634"
"37","-0.0495973168587024"
"38","-0.0068956784431002"
"39","0.0843436111174659"
"40","24.1926863591752"
"41","0.000199361280097607"
