"","x"
"1","Name"
"2","Student number"
"3","43"
"4","R"
"5","4.1.2"
"6","-0.923323894575896"
"7","0.0907159275506747"
"8","-1.05644098644681"
"9","0.102746745503613"
"10","-2.38627949052789"
"11","0.112526807810662"
"12","-137.851537332081"
"13","6.78292435621074"
"14","0.952923705013432"
"15","0.116578532692979"
"16","0.960780727067247"
"17","0.134705322090756"
"18","-1818.93875155483"
"19","0.195989071026252"
"20","-21.7449646184344"
"21","15.219779114442"
"22","2.49968813618405"
"23","4.02549736780834"
"24","15.219779114442"
"25","-26.2287108088936"
"26","4.23913091656223"
"27","6.7698007778894"
"28","2.49968813618405"
"29","4.23913091656223"
"30","-7.81730298227951"
"31","1.07848392953323"
"32","4.02549736780834"
"33","6.7698007778894"
"34","1.07848392953323"
"35","-11.873782075231"
"36","-0.0397239237426781"
"37","-0.0670449775140993"
"38","-0.0103842053486244"
"39","0.117153106605402"
"40","16.2866616366419"
"41","0.00607156022602248"
