"","x"
"1","Name"
"2","Student number"
"3","02"
"4","R"
"5","4.1.2"
"6","-0.87669274893212"
"7","0.0903183052950759"
"8","-0.986616124587786"
"9","0.102107598663702"
"10","-2.31615861140495"
"11","0.111232445770708"
"12","-138.427642449227"
"13","6.75734538081537"
"14","0.804989252781406"
"15","0.112332406475763"
"16","0.766549557437724"
"17","0.135646943017655"
"18","-1836.64139225495"
"19","0.18806000084678"
"20","-21.4479435552453"
"21","14.9868656910127"
"22","2.46154393253227"
"23","3.99953393170029"
"24","14.9868656910127"
"25","-26.6267013274081"
"26","4.46709135310935"
"27","7.17274428328604"
"28","2.46154393253227"
"29","4.46709135310935"
"30","-8.07526255834583"
"31","1.14662727270421"
"32","3.99953393170029"
"33","7.17274428328604"
"34","1.14662727270421"
"35","-12.3189054876905"
"36","-0.0316022880647634"
"37","-0.056564389045455"
"38","-0.0088656412982676"
"39","0.097032318408486"
"40","49.7106750117318"
"41","1.58815832011265e-09"
