"","x"
"1","Name"
"2","Student number"
"3","59"
"4","R"
"5","4.1.2"
"6","-0.949653447057926"
"7","0.0907584687332731"
"8","-1.05223500935651"
"9","0.102141189327238"
"10","-2.47408500776544"
"11","0.11447909880674"
"12","-140.931453242202"
"13","6.78767977834725"
"14","0.910888564769529"
"15","0.117170740700972"
"16","0.863648005009844"
"17","0.134244712596061"
"18","-1793.17262002681"
"19","0.20209515917634"
"20","-21.9652514713855"
"21","15.4893180514543"
"22","2.58243874903234"
"23","3.89349467089888"
"24","15.4893180514543"
"25","-26.5177186096392"
"26","4.4296003935135"
"27","6.59880016467134"
"28","2.58243874903234"
"29","4.4296003935135"
"30","-8.07828759494583"
"31","1.0662484524"
"32","3.89349467089888"
"33","6.59880016467134"
"34","1.0662484524"
"35","-11.5585432879702"
"36","-0.0357641248712703"
"37","-0.0606010486767194"
"38","-0.00952764301831578"
"39","0.105892816566305"
"40","21.5727254097623"
"41","0.000631127882937357"
