"","x"
"1","Name"
"2","Student number"
"3","40"
"4","R"
"5","4.1.2"
"6","-0.954729132307872"
"7","0.091317486954859"
"8","-1.02080662324762"
"9","0.101633130572546"
"10","-2.39936338311488"
"11","0.112665421950502"
"12","-141.160461649525"
"13","6.9078978584744"
"14","0.787713928509861"
"15","0.114163991536924"
"16","0.987677621388719"
"17","0.131545308736026"
"18","-1824.33875763285"
"19","0.194693279427159"
"20","-22.2007232983136"
"21","15.4579879352689"
"22","2.64880435109515"
"23","4.09393101194948"
"24","15.4579879352689"
"25","-26.8275526802238"
"26","4.44953493350552"
"27","6.92002981144933"
"28","2.64880435109515"
"29","4.44953493350552"
"30","-8.22537721063871"
"31","1.12703792603803"
"32","4.09393101194948"
"33","6.92002981144933"
"34","1.12703792603803"
"35","-12.1409987494368"
"36","-0.0313474660657765"
"37","-0.0529587744759744"
"38","-0.00845750618122379"
"39","0.0927637467229747"
"40","14.3205131972326"
"41","0.0136966781236621"
