"","x"
"1","Name"
"2","Student number"
"3","18"
"4","R"
"5","4.1.2"
"6","-0.891779236703874"
"7","0.0904944673267164"
"8","-1.19513427784076"
"9","0.106115646153674"
"10","-2.47570446713507"
"11","0.114661398327506"
"12","-138.035383097092"
"13","6.87475589082449"
"14","0.886671285574749"
"15","0.112848513759236"
"16","0.797362661265346"
"17","0.134542705103068"
"18","-1782.92630322262"
"19","0.19397626616192"
"20","-21.8062787101189"
"21","15.7303873365072"
"22","2.30003149418338"
"23","3.7758598794283"
"24","15.7303873365072"
"25","-26.2760388204838"
"26","3.98322127779391"
"27","6.56243020618266"
"28","2.30003149418338"
"29","3.98322127779391"
"30","-7.20171167707944"
"31","0.918458905102149"
"32","3.7758598794283"
"33","6.56243020618266"
"34","0.918458905102149"
"35","-11.2567489907131"
"36","-0.034402813239631"
"37","-0.0595473942727241"
"38","-0.00809177343836243"
"39","0.102041980950718"
"40","12.9427064048342"
"41","0.0239216276758195"
