"","x"
"1","Name"
"2","Student number"
"3","11"
"4","R"
"5","4.1.2"
"6","-0.886906077195338"
"7","0.0915892590290699"
"8","-1.03188705994328"
"9","0.101438136764157"
"10","-2.39991095064347"
"11","0.114158322629085"
"12","-137.348729851947"
"13","6.85391567900402"
"14","0.867666504068515"
"15","0.113624644122158"
"16","0.923426543841228"
"17","0.131142278251345"
"18","-1821.47992129611"
"19","0.191501126011901"
"20","-21.5855976452168"
"21","15.2060496906207"
"22","2.52953543817945"
"23","3.85001251641673"
"24","15.2060496906207"
"25","-26.2960464528987"
"26","4.41125236155355"
"27","6.67874440072454"
"28","2.52953543817945"
"29","4.41125236155355"
"30","-8.01578225944127"
"31","1.07499445970827"
"32","3.85001251641673"
"33","6.67874440072454"
"34","1.07499445970827"
"35","-11.6037513768495"
"36","-0.0337002510799062"
"37","-0.059026482828683"
"38","-0.00926739402065824"
"39","0.101994127929247"
"40","16.7769418345923"
"41","0.00494284932684695"
