"","x"
"1","Name"
"2","Student number"
"3","45"
"4","R"
"5","4.1.2"
"6","-0.915745565532228"
"7","0.0909493773018468"
"8","-1.06052188969592"
"9","0.10315317506376"
"10","-2.38219869604263"
"11","0.112737701780394"
"12","-138.898620850064"
"13","6.79881341480318"
"14","0.905283104736521"
"15","0.11415142303098"
"16","0.954835209592893"
"17","0.136689290954671"
"18","-1810.75764586292"
"19","0.197943421003988"
"20","-21.625623601296"
"21","15.1399095666196"
"22","2.46536347602341"
"23","4.02035055865298"
"24","15.1399095666196"
"25","-26.3422149119233"
"26","4.28082397452914"
"27","6.92148137077458"
"28","2.46536347602341"
"29","4.28082397452914"
"30","-7.82793278476769"
"31","1.08174533421513"
"32","4.02035055865298"
"33","6.92148137077458"
"34","1.08174533421513"
"35","-12.0235772636427"
"36","-0.0353135872374603"
"37","-0.0601396043431863"
"38","-0.00922484426684121"
"39","0.104678035847488"
"40","8.42461871336646"
"41","0.134334754211324"
