"","x"
"1","Name"
"2","Student number"
"3","26"
"4","R"
"5","4.1.2"
"6","-0.95850249825988"
"7","0.0916661140512501"
"8","-1.05005735426351"
"9","0.103799547743405"
"10","-2.43221826609334"
"11","0.113360238024301"
"12","-143.565309128267"
"13","6.90193789279916"
"14","0.903837446630519"
"15","0.115789611839272"
"16","1.01498442727141"
"17","0.13819829784097"
"18","-1791.3647435375"
"19","0.205775987385814"
"20","-22.0556355908936"
"21","15.4171221616158"
"22","2.50936236381555"
"23","4.12915106546226"
"24","15.4171221616158"
"25","-26.8860019723276"
"26","4.37225276487463"
"27","7.09662704583717"
"28","2.50936236381555"
"29","4.37225276487463"
"30","-8.00185340207996"
"31","1.12023827338978"
"32","4.12915106546226"
"33","7.09662704583717"
"34","1.12023827338978"
"35","-12.3460163846892"
"36","-0.0345841867448553"
"37","-0.0587561571002781"
"38","-0.00911753258172812"
"39","0.102457876426862"
"40","6.74124855463661"
"41","0.240606093153381"
