"","x"
"1","Name"
"2","Student number"
"3","89"
"4","R"
"5","4.1.2"
"6","-0.889646746757901"
"7","0.091268062127531"
"8","-1.09283369047895"
"9","0.106588793179274"
"10","-2.35559364286669"
"11","0.11315693644307"
"12","-142.590385686726"
"13","6.92279837268138"
"14","0.857449991327545"
"15","0.114716945560053"
"16","0.848047663061403"
"17","0.137008942388497"
"18","-1793.76777945074"
"19","0.198382914409009"
"20","-21.7991509223304"
"21","15.3948892909908"
"22","2.27556753863293"
"23","4.12869409270668"
"24","15.3948892909908"
"25","-27.026205045651"
"26","4.15163089195176"
"27","7.47968486270846"
"28","2.27556753863293"
"29","4.15163089195176"
"30","-7.49666608221225"
"31","1.06946765162756"
"32","4.12869409270668"
"33","7.47968486270846"
"34","1.06946765162756"
"35","-12.6778466070427"
"36","-0.0342337217336861"
"37","-0.0618611794782808"
"38","-0.00863482523065137"
"39","0.104729726442618"
"40","29.6442646972357"
"41","1.73272120116942e-05"
