"","x"
"1","Name"
"2","Student number"
"3","88"
"4","R"
"5","4.1.2"
"6","-0.951102004299636"
"7","0.0910704658821239"
"8","-1.07790645575059"
"9","0.100992459681953"
"10","-2.46430654612645"
"11","0.113592092236579"
"12","-137.311069791204"
"13","6.76681183986112"
"14","0.806132874125155"
"15","0.113917229925842"
"16","0.938759338459176"
"17","0.1400595765355"
"18","-1822.57473380017"
"19","0.191384506755471"
"20","-21.8530270076729"
"21","15.3555517674842"
"22","2.62144584193768"
"23","3.87602939825102"
"24","15.3555517674842"
"25","-26.1825990167248"
"26","4.36693085827734"
"27","6.4601163909632"
"28","2.62144584193768"
"29","4.36693085827734"
"30","-8.04016935420172"
"31","1.0517926539867"
"32","3.87602939825102"
"33","6.4601163909632"
"34","1.0517926539867"
"35","-11.3879384432009"
"36","-0.0296546495008924"
"37","-0.0487891101157234"
"38","-0.00780787441462295"
"39","0.0862516340312388"
"40","6.06991218924502"
"41","0.299475489721897"
