"","x"
"1","Name"
"2","Student number"
"3","48"
"4","R"
"5","4.1.2"
"6","-0.88814838496656"
"7","0.0909045024346761"
"8","-1.14012288309616"
"9","0.106234932943864"
"10","-2.49201993482931"
"11","0.115070395863404"
"12","-138.918801240438"
"13","6.89934149845771"
"14","0.865170384236202"
"15","0.116599118966447"
"16","0.820608677755769"
"17","0.137917082248295"
"18","-1769.43395118156"
"19","0.193702403356334"
"20","-21.7555881279676"
"21","15.7831486327265"
"22","2.30588311762575"
"23","3.66655637761535"
"24","15.7831486327265"
"25","-26.2858760580096"
"26","4.08238176606384"
"27","6.42034565921925"
"28","2.30588311762575"
"29","4.08238176606384"
"30","-7.29559192953177"
"31","0.907327045842179"
"32","3.66655637761535"
"33","6.42034565921925"
"34","0.907327045842179"
"35","-10.9942290826768"
"36","-0.0303257550712288"
"37","-0.0529247183166751"
"38","-0.00732256252141342"
"39","0.0905730359093174"
"40","5.47227494818875"
"41","0.360995612394084"
