"","x"
"1","Name"
"2","Student number"
"3","93"
"4","R"
"5","4.1.2"
"6","-0.93054255055343"
"7","0.0918905195707602"
"8","-1.06502559041502"
"9","0.105086102304099"
"10","-2.38744212208817"
"11","0.11290086737817"
"12","-142.897516755495"
"13","6.87842596443036"
"14","0.960140648741728"
"15","0.116281285601717"
"16","0.803114249462044"
"17","0.136768215247159"
"18","-1781.28717188921"
"19","0.20603336066259"
"20","-21.8264185678241"
"21","15.3386971580634"
"22","2.41721510428843"
"23","4.07050630547234"
"24","15.3386971580634"
"25","-26.7177543125573"
"26","4.2524971652928"
"27","7.12655998920109"
"28","2.41721510428843"
"29","4.2524971652928"
"30","-7.75344596576663"
"31","1.0837336961854"
"32","4.07050630547234"
"33","7.12655998920109"
"34","1.0837336961854"
"35","-12.2807999908588"
"36","-0.0367494610261217"
"37","-0.0640021178634479"
"38","-0.00941375987045566"
"39","0.110165338760025"
"40","13.3893403647124"
"41","0.0199909860694962"
