"","x"
"1","Name"
"2","Student number"
"3","53"
"4","R"
"5","4.1.2"
"6","-0.945462469798475"
"7","0.0913006740604538"
"8","-1.03660088045143"
"9","0.102314445039333"
"10","-2.44936808121756"
"11","0.114198066348723"
"12","-142.652685560713"
"13","6.91286637718739"
"14","0.825972856985109"
"15","0.112633073694336"
"16","0.775759045227865"
"17","0.135993593561983"
"18","-1811.72525082457"
"19","0.196429407450109"
"20","-22.1815031484678"
"21","15.5817920321612"
"22","2.58410397221717"
"23","4.01560714408942"
"24","15.5817920321612"
"25","-27.1250139498289"
"26","4.50793431108359"
"27","7.03528760658413"
"28","2.58410397221717"
"29","4.50793431108359"
"30","-8.19926551094947"
"31","1.10722722764871"
"32","4.01560714408942"
"33","7.03528760658413"
"34","1.10722722764871"
"35","-12.1581219783223"
"36","-0.0300036924467778"
"37","-0.0514457900963849"
"38","-0.00801881549739032"
"39","0.089468298040553"
"40","29.1088044950114"
"41","2.20753087796323e-05"
