"","x"
"1","Name"
"2","Student number"
"3","74"
"4","R"
"5","4.1.2"
"6","-0.984762173192663"
"7","0.0926470169069801"
"8","-1.11790129721296"
"9","0.104637535238997"
"10","-2.46180775849465"
"11","0.114833256811964"
"12","-144.27173210103"
"13","6.90873237030095"
"14","0.868279619029822"
"15","0.114221523203049"
"16","0.826817360784966"
"17","0.131892050671076"
"18","-1786.52026894964"
"19","0.202962276910376"
"20","-22.3177990028002"
"21","15.7524273408796"
"22","2.4484090885594"
"23","4.11696257336118"
"24","15.7524273408796"
"25","-27.1410355282652"
"26","4.29025017062284"
"27","7.09835801676273"
"28","2.4484090885594"
"29","4.29025017062284"
"30","-7.81922778056676"
"31","1.08056852138452"
"32","4.11696257336118"
"33","7.09835801676273"
"34","1.08056852138452"
"35","-12.2958891115084"
"36","-0.032417001866167"
"37","-0.0553933616731412"
"38","-0.00827653244123288"
"39","0.0960868959805411"
"40","288.14792951244"
"41","3.53368523125792e-60"
