"","x"
"1","Name"
"2","Student number"
"3","07"
"4","R"
"5","4.1.2"
"6","-0.879818204286231"
"7","0.0921590874511292"
"8","-1.01398911804574"
"9","0.103703387570003"
"10","-2.38037266002773"
"11","0.114459698485916"
"12","-143.604789250176"
"13","6.92977981918742"
"14","0.926200853995245"
"15","0.115355188864325"
"16","1.06952422421725"
"17","0.135359768236655"
"18","-1777.71375024408"
"19","0.208492442204114"
"20","-21.5226927619509"
"21","15.1669812039151"
"22","2.4326549705651"
"23","3.92305658747074"
"24","15.1669812039151"
"25","-26.9030606954152"
"26","4.50932085079885"
"27","7.22675864070129"
"28","2.4326549705651"
"29","4.50932085079885"
"30","-8.06714600583469"
"31","1.12517018447074"
"32","3.92305658747074"
"33","7.22675864070129"
"34","1.12517018447074"
"35","-12.2749854126428"
"36","-0.0338172515534286"
"37","-0.0621859341435924"
"38","-0.0094191287881588"
"39","0.10542231448518"
"40","9.42976781485921"
"41","0.0931019941329671"
