"","x"
"1","Name"
"2","Student number"
"3","01"
"4","R"
"5","4.1.2"
"6","-1.03149285484588"
"7","0.0935286567130714"
"8","-1.09929560262503"
"9","0.104623838264323"
"10","-2.55329798796201"
"11","0.116823542580675"
"12","-148.354056127758"
"13","7.04855884377984"
"14","0.813467712758445"
"15","0.116134668128252"
"16","0.941822377235027"
"17","0.133260881717078"
"18","-1772.23087497485"
"19","0.208305483023569"
"20","-22.9482088853346"
"21","16.2289004493262"
"22","2.55901267297624"
"23","4.16029576303217"
"24","16.2289004493262"
"25","-27.6816673708645"
"26","4.40294525891939"
"27","7.04982166261889"
"28","2.55901267297624"
"29","4.40294525891939"
"30","-8.04405679731708"
"31","1.08209886542145"
"32","4.16029576303217"
"33","7.04982166261889"
"34","1.08209886542145"
"35","-12.2922162910725"
"36","-0.0312295212353402"
"37","-0.0531250407945265"
"38","-0.00792804268338437"
"39","0.0922826047132511"
"40","10.6393290058425"
"41","0.059019002188817"
