"","x"
"1","Name"
"2","Student number"
"3","36"
"4","R"
"5","4.1.2"
"6","-0.953866877242394"
"7","0.0895697750150294"
"8","-1.03012553732311"
"9","0.100085750918143"
"10","-2.43449528277554"
"11","0.112193411754589"
"12","-139.057987845035"
"13","6.71234914375141"
"14","0.840741258067417"
"15","0.113874027869676"
"16","0.856463405297791"
"17","0.1337881773228"
"18","-1839.97303111809"
"19","0.191179823271118"
"20","-22.1961611288534"
"21","15.4998855794845"
"22","2.6737401372646"
"23","4.0225354121043"
"24","15.4998855794845"
"25","-26.7273759191078"
"26","4.54327639967761"
"27","6.68421393994576"
"28","2.6737401372646"
"29","4.54327639967761"
"30","-8.34595748766459"
"31","1.12894095072238"
"32","4.0225354121043"
"33","6.68421393994576"
"34","1.12894095072238"
"35","-11.8356903027724"
"36","-0.0312697308698139"
"37","-0.051508055534131"
"38","-0.00859264374848485"
"39","0.0913704301524297"
"40","7.26534905864883"
"41","0.201642052697143"
