"","x"
"1","Name"
"2","Student number"
"3","50"
"4","R"
"5","4.1.2"
"6","-0.984184817901566"
"7","0.0924385808957955"
"8","-1.04867495396996"
"9","0.102230811463004"
"10","-2.48350551050608"
"11","0.115345412229316"
"12","-143.355815606168"
"13","6.95462263748275"
"14","0.833409442796308"
"15","0.112970359717913"
"16","0.969039937346458"
"17","0.13169498858403"
"18","-1800.38722169509"
"19","0.201675603697846"
"20","-22.3323833582835"
"21","15.6277989103895"
"22","2.63210250114911"
"23","4.07248194674483"
"24","15.6277989103895"
"25","-26.9842759006625"
"26","4.46898874851914"
"27","6.88748824175386"
"28","2.63210250114911"
"29","4.46898874851914"
"30","-8.21623486377541"
"31","1.11514361410716"
"32","4.07248194674483"
"33","6.88748824175386"
"34","1.11514361410716"
"35","-12.0751138026059"
"36","-0.0325610781671981"
"37","-0.0551445582850388"
"38","-0.0087310570080054"
"39","0.0964366934602423"
"40","12.2964778437233"
"41","0.03094359997302"
