"","x"
"1","Name"
"2","Student number"
"3","61"
"4","R"
"5","4.1.2"
"6","-1.01004892520958"
"7","0.0926833297202599"
"8","-1.05354034504787"
"9","0.100835888471351"
"10","-2.44586697424344"
"11","0.114258614201454"
"12","-142.776028336315"
"13","6.90847243092589"
"14","0.892880502947933"
"15","0.113793700233227"
"16","0.725360699943166"
"17","0.135693619892885"
"18","-1827.25966733269"
"19","0.196624638152587"
"20","-22.4295349119384"
"21","15.502340682542"
"22","2.71534973744902"
"23","4.21184449194742"
"24","15.502340682542"
"25","-27.046092513276"
"26","4.50272229382817"
"27","7.04102953690584"
"28","2.71534973744902"
"29","4.50272229382817"
"30","-8.38909823795764"
"31","1.17102620668045"
"32","4.21184449194742"
"33","7.04102953690584"
"34","1.17102620668045"
"35","-12.4239002355337"
"36","-0.0371707529995639"
"37","-0.0618155198799353"
"38","-0.0100419154600897"
"39","0.109028188339589"
"40","16.290027229901"
"41","0.00606301552568966"
