"","x"
"1","Name"
"2","Student number"
"3","19"
"4","R"
"5","4.1.2"
"6","-0.813241691855568"
"7","0.0909273117840313"
"8","-1.02481341537959"
"9","0.103338477266644"
"10","-2.365039902541"
"11","0.113753083528641"
"12","-136.336367009356"
"13","6.85166067976285"
"14","0.955787026088868"
"15","0.11685443747698"
"16","0.939858877618455"
"17","0.136142446346659"
"18","-1793.91090294354"
"19","0.194008013791893"
"20","-21.0108378436321"
"21","15.0305621065213"
"22","2.3599002016643"
"23","3.62037553544652"
"24","15.0305621065213"
"25","-25.9674782638557"
"26","4.33045377475145"
"27","6.60646238258295"
"28","2.3599002016643"
"29","4.33045377475145"
"30","-7.69448405029337"
"31","1.00413007387762"
"32","3.62037553544652"
"33","6.60646238258295"
"34","1.00413007387762"
"35","-11.2309679919071"
"36","-0.0366078952572945"
"37","-0.0671194147841922"
"38","-0.00992065506758672"
"39","0.113647965109073"
"40","9.51374800422216"
"41","0.0902453364007897"
