"","x"
"1","Name"
"2","Student number"
"3","68"
"4","R"
"5","4.1.2"
"6","-1.02048368964456"
"7","0.0926923046082578"
"8","-1.12328817095107"
"9","0.104083042857928"
"10","-2.56525512831598"
"11","0.116044465841396"
"12","-145.767722370495"
"13","6.96531151795841"
"14","0.7367001115354"
"15","0.11411451526828"
"16","0.996296841857198"
"17","0.135312170710663"
"18","-1775.81556577548"
"19","0.202957335359865"
"20","-22.7127631974025"
"21","16.1597569422657"
"22","2.55667038234551"
"23","3.99633587279127"
"24","16.1597569422657"
"25","-27.3527862417405"
"26","4.38531170987986"
"27","6.80771758959498"
"28","2.55667038234551"
"29","4.38531170987986"
"30","-7.96718486531733"
"31","1.02520277309196"
"32","3.99633587279127"
"33","6.80771758959498"
"34","1.02520277309196"
"35","-11.8292562354782"
"36","-0.0254613793578572"
"37","-0.0427712810696573"
"38","-0.00640440753763298"
"39","0.0746370679651475"
"40","23.3521190551478"
"41","0.000289055184382588"
