"","x"
"1","Name"
"2","Student number"
"3","60"
"4","R"
"5","4.1.2"
"6","-0.947894584496962"
"7","0.092970135619953"
"8","-1.07678859856572"
"9","0.103274440161168"
"10","-2.46242441686097"
"11","0.115621395610524"
"12","-140.054775154805"
"13","6.91988529187481"
"14","0.946558503623318"
"15","0.116686778872205"
"16","1.124136555182"
"17","0.137919796606383"
"18","-1788.3942508186"
"19","0.204450621396138"
"20","-21.7818356201172"
"21","15.3654866330241"
"22","2.50314036939823"
"23","3.91320861769482"
"24","15.3654866330241"
"25","-26.3313744848217"
"26","4.28227072996403"
"27","6.68361712183352"
"28","2.50314036939823"
"29","4.28227072996403"
"30","-7.83394885070525"
"31","1.04853775134299"
"32","3.91320861769482"
"33","6.68361712183352"
"34","1.04853775134299"
"35","-11.6453634908713"
"36","-0.036215775614832"
"37","-0.0615043532499917"
"38","-0.00935391347553172"
"39","0.107074042340355"
"40","7.25924547615923"
"41","0.202062776309468"
