"","x"
"1","Name"
"2","Student number"
"3","62"
"4","R"
"5","4.1.2"
"6","-0.847506498525429"
"7","0.0907552043761812"
"8","-1.11084012598072"
"9","0.10363559021612"
"10","-2.38474681496007"
"11","0.113827493270641"
"12","-134.669125798128"
"13","6.82891040140341"
"14","0.973953614161241"
"15","0.116303867801385"
"16","1.02767485408693"
"17","0.133598092044103"
"18","-1800.61228668967"
"19","0.193869707361793"
"20","-21.0865162534426"
"21","14.9858099151771"
"22","2.34253326096723"
"23","3.7581730772983"
"24","14.9858099151771"
"25","-25.6482251006825"
"26","4.14514250129352"
"27","6.51727268421187"
"28","2.34253326096723"
"29","4.14514250129352"
"30","-7.47224479336145"
"31","0.984569031100706"
"32","3.7581730772983"
"33","6.51727268421187"
"34","0.984569031100706"
"35","-11.2600147926109"
"36","-0.0373754986985357"
"37","-0.0652051500386653"
"38","-0.00953259198478487"
"39","0.112113240721986"
"40","11.0556408119777"
"41","0.0502878826123011"
