"","x"
"1","Name"
"2","Student number"
"3","77"
"4","R"
"5","4.1.2"
"6","-0.900106368133864"
"7","0.0915404515442342"
"8","-0.987635738110718"
"9","0.101685970985192"
"10","-2.43918703500151"
"11","0.11473135528071"
"12","-139.352525246398"
"13","6.84341740543225"
"14","0.982271620539403"
"15","0.118647625789625"
"16","0.944010050525333"
"17","0.134137743927675"
"18","-1790.51599898552"
"19","0.202620111905355"
"20","-21.4077535065777"
"21","15.061806583296"
"22","2.58554374056457"
"23","3.76040318271711"
"24","15.061806583296"
"25","-26.1453585625503"
"26","4.49754835077306"
"27","6.58600362848126"
"28","2.58554374056457"
"29","4.49754835077306"
"30","-8.15992196896588"
"31","1.07682987762825"
"32","3.76040318271711"
"33","6.58600362848126"
"34","1.07682987762825"
"35","-11.4232366888266"
"36","-0.0364448060167365"
"37","-0.06364585969248"
"38","-0.0101898389333452"
"39","0.110280504642562"
"40","14.5377098660788"
"41","0.0125315133860817"
