"","x"
"1","Name"
"2","Student number"
"3","56"
"4","R"
"5","4.1.2"
"6","-0.940987642521646"
"7","0.0913457960519917"
"8","-1.10088270601511"
"9","0.104933507077068"
"10","-2.40115604196007"
"11","0.113161709615801"
"12","-143.775585222537"
"13","6.90136303655287"
"14","0.828248859032816"
"15","0.114488254340852"
"16","0.861706616728083"
"17","0.134646554673609"
"18","-1786.6050273319"
"19","0.202671561101454"
"20","-22.1154985199782"
"21","15.5973020030923"
"22","2.43420547810593"
"23","4.08399103878"
"24","15.5973020030923"
"25","-27.0492445048931"
"26","4.26097778685531"
"27","7.19096471494557"
"28","2.43420547810593"
"29","4.26097778685531"
"30","-7.77435478728833"
"31","1.0791715223271"
"32","4.08399103878"
"33","7.19096471494557"
"34","1.0791715223271"
"35","-12.3541272760527"
"36","-0.0307109522401629"
"37","-0.0529343228816608"
"38","-0.00780948688894621"
"39","0.09145476201077"
"40","13.300930677481"
"41","0.0207161460804532"
