"","x"
"1","Name"
"2","Student number"
"3","55"
"4","R"
"5","4.1.2"
"6","-0.957014407823378"
"7","0.0920974079053388"
"8","-1.10988519403188"
"9","0.104093242788467"
"10","-2.42003304620448"
"11","0.114221516476257"
"12","-140.87289420858"
"13","6.88526617230886"
"14","0.945075334624261"
"15","0.116860427704113"
"16","0.814006420883953"
"17","0.135754750281669"
"18","-1808.65463304973"
"19","0.194537647017299"
"20","-22.0947317210872"
"21","15.5295601883367"
"22","2.44909651117376"
"23","4.11607502157672"
"24","15.5295601883367"
"25","-26.7531252014994"
"26","4.20303253393399"
"27","7.02053247922864"
"28","2.44909651117376"
"29","4.20303253393399"
"30","-7.71519615893137"
"31","1.06306711382362"
"32","4.11607502157672"
"33","7.02053247922864"
"34","1.06306711382362"
"35","-12.199674614629"
"36","-0.0372470765866098"
"37","-0.0632895197794092"
"38","-0.00944284628294478"
"39","0.109979442648964"
"40","6.94917451794331"
"41","0.224447791693381"
