"","x"
"1","Name"
"2","Student number"
"3","04"
"4","R"
"5","4.1.2"
"6","-0.914933627714567"
"7","0.0909197461198418"
"8","-1.05517598877454"
"9","0.104972475395952"
"10","-2.41979224553464"
"11","0.113605678488033"
"12","-144.706525829157"
"13","6.91775005155642"
"14","0.981540892049856"
"15","0.115627834834809"
"16","0.879103173550179"
"17","0.138442652129163"
"18","-1777.43489910059"
"19","0.209524762500807"
"20","-21.9596424521573"
"21","15.4464996701011"
"22","2.43439879371888"
"23","4.07874398833734"
"24","15.4464996701011"
"25","-27.0202498084013"
"26","4.34877870774764"
"27","7.22497143055259"
"28","2.43439879371888"
"29","4.34877870774764"
"30","-7.88034365833474"
"31","1.09716615686823"
"32","4.07874398833734"
"33","7.22497143055259"
"34","1.09716615686823"
"35","-12.4008815757582"
"36","-0.0398021248306573"
"37","-0.0704415213595226"
"38","-0.0103372999207504"
"39","0.12058094611093"
"40","48.5027873195687"
"41","2.8041262268472e-09"
