"","x"
"1","Name"
"2","Student number"
"3","76"
"4","R"
"5","4.1.2"
"6","-0.914460735586522"
"7","0.0906664356522542"
"8","-1.13021099102337"
"9","0.104140352647067"
"10","-2.41075735351186"
"11","0.113021235533044"
"12","-138.882971419835"
"13","6.83075284362797"
"14","0.92311543641336"
"15","0.116112710702273"
"16","0.848711039486979"
"17","0.137193315521043"
"18","-1796.99017889946"
"19","0.195202049437762"
"20","-21.7709996643792"
"21","15.4395605986592"
"22","2.43058423839693"
"23","3.90085482732314"
"24","15.4395605986592"
"25","-26.3301336651403"
"26","4.14467576226574"
"27","6.7458973042154"
"28","2.43058423839693"
"29","4.14467576226574"
"30","-7.58249507792473"
"31","1.00723507726206"
"32","3.90085482732314"
"33","6.7458973042154"
"34","1.00723507726206"
"35","-11.6539872088006"
"36","-0.0356382538213482"
"37","-0.060521804988932"
"38","-0.00884637127424524"
"39","0.105006430084525"
"40","72.2608624089296"
"41","3.466003415725e-14"
