"","x"
"1","Name"
"2","Student number"
"3","16"
"4","R"
"5","4.1.2"
"6","-0.882638545321733"
"7","0.0909003335882291"
"8","-1.0105696604037"
"9","0.102467573644244"
"10","-2.35024218836458"
"11","0.112490606801633"
"12","-140.544787977757"
"13","6.88221595674093"
"14","0.797589430399719"
"15","0.113933551073987"
"16","1.0669680475704"
"17","0.135768554713222"
"18","-1811.55174017625"
"19","0.196872820419613"
"20","-21.7215319773727"
"21","15.2013179930372"
"22","2.50998981306044"
"23","4.01022417127504"
"24","15.2013179930372"
"25","-26.6750098714905"
"26","4.44121894348371"
"27","7.03247293496958"
"28","2.50998981306044"
"29","4.44121894348371"
"30","-8.0705690302676"
"31","1.11936027372345"
"32","4.01022417127504"
"33","7.03247293496958"
"34","1.11936027372345"
"35","-12.1620573799681"
"36","-0.0291236476645559"
"37","-0.0509406828605018"
"38","-0.00797800790423606"
"39","0.0880423384292938"
"40","15.7718783138882"
"41","0.00752646942867372"
