"","x"
"1","Name"
"2","Student number"
"3","65"
"4","R"
"5","4.1.2"
"6","-0.952763687603706"
"7","0.0920219919606906"
"8","-1.070152772524"
"9","0.103859048125661"
"10","-2.47058126095324"
"11","0.114778302862912"
"12","-144.780542711865"
"13","6.92222213076956"
"14","0.824232973399516"
"15","0.115001529613635"
"16","0.970542537972427"
"17","0.131923220366398"
"18","-1785.77344619703"
"19","0.204305508429548"
"20","-22.2602988476629"
"21","15.687645151996"
"22","2.51146784644517"
"23","4.06118584922177"
"24","15.687645151996"
"25","-27.1814462093319"
"26","4.42682165197326"
"27","7.06697940536262"
"28","2.51146784644517"
"29","4.42682165197326"
"30","-8.02561089983092"
"31","1.08732140141249"
"32","4.06118584922177"
"33","7.06697940536262"
"34","1.08732140141249"
"35","-12.2154866559969"
"36","-0.029937956995338"
"37","-0.0519671880997287"
"38","-0.00788449262164581"
"39","0.0897896377167126"
"40","16.3624297792013"
"41","0.00588201023616038"
