"","x"
"1","Name"
"2","Student number"
"3","81"
"4","R"
"5","4.1.2"
"6","-0.920697727438231"
"7","0.0917169065939437"
"8","-1.00752970211247"
"9","0.102254844425352"
"10","-2.41428664896441"
"11","0.114093722240848"
"12","-143.949019870031"
"13","6.88138846441903"
"14","0.856312860929047"
"15","0.116485278187332"
"16","0.916371731168568"
"17","0.134732609235711"
"18","-1792.37216010457"
"19","0.202809981215859"
"20","-21.8811911910791"
"21","15.3643794892251"
"22","2.57091034466883"
"23","3.94590135718523"
"24","15.3643794892251"
"25","-27.0909369285807"
"26","4.60440283150062"
"27","7.12215460785499"
"28","2.57091034466883"
"29","4.60440283150061"
"30","-8.30947408210528"
"31","1.13416090593583"
"32","3.94590135718523"
"33","7.12215460785499"
"34","1.13416090593583"
"35","-12.2022168709761"
"36","-0.030862075849265"
"37","-0.0550330488885865"
"38","-0.00861461964085007"
"39","0.0945097443787015"
"40","32.9081967526598"
"41","3.92473857706584e-06"
