"","x"
"1","Name"
"2","Student number"
"3","25"
"4","R"
"5","4.1.2"
"6","-0.92978415693962"
"7","0.0901689591441572"
"8","-1.13231702397668"
"9","0.104038164253271"
"10","-2.461913014083"
"11","0.113647140694701"
"12","-139.606629706681"
"13","6.83543334995227"
"14","0.832496910085164"
"15","0.113941818298796"
"16","0.752772320306947"
"17","0.13312148438345"
"18","-1801.87596346417"
"19","0.193381092284629"
"20","-22.1428657483661"
"21","15.7604894636135"
"22","2.45593888209486"
"23","3.92643740265775"
"24","15.7604894636135"
"25","-26.6061910762657"
"26","4.16697691108146"
"27","6.67872470157074"
"28","2.45593888209486"
"29","4.16697691108146"
"30","-7.62281154822352"
"31","0.999895755047208"
"32","3.92643740265775"
"33","6.67872470157074"
"34","0.999895755047208"
"35","-11.6050578592757"
"36","-0.0323520185597677"
"37","-0.0547526158552988"
"38","-0.0080305864935754"
"39","0.0951352209086419"
"40","8.1218449975654"
"41","0.149647123420987"
