"","x"
"1","Name"
"2","Student number"
"3","80"
"4","R"
"5","4.1.2"
"6","-0.970533874424279"
"7","0.0924770872923094"
"8","-1.13770030865832"
"9","0.10437979371489"
"10","-2.51092495131894"
"11","0.1153793925578"
"12","-142.997490245276"
"13","6.95273473364034"
"14","0.843945163780038"
"15","0.118398597922716"
"16","0.925566815265731"
"17","0.134902103540918"
"18","-1783.20325816898"
"19","0.196777317169129"
"20","-22.4172506615282"
"21","16.0570402200657"
"22","2.47579728907164"
"23","3.88441315239087"
"24","16.0570402200657"
"25","-27.0814700019041"
"26","4.26816341005847"
"27","6.75626637178002"
"28","2.47579728907164"
"29","4.26816341005847"
"30","-7.74794960587469"
"31","1.00398890674458"
"32","3.88441315239087"
"33","6.75626637178002"
"34","1.00398890674458"
"35","-11.6446684309155"
"36","-0.030390610024332"
"37","-0.0520025696200419"
"38","-0.0075930377014408"
"39","0.0899862173458147"
"40","7.66581970904483"
"41","0.175640126645786"
