"","x"
"1","Name"
"2","Student number"
"3","44"
"4","R"
"5","4.1.2"
"6","-0.907112642752291"
"7","0.0913460356110332"
"8","-1.04800239190878"
"9","0.103917505489874"
"10","-2.44381770951332"
"11","0.113973886646853"
"12","-141.336903750395"
"13","6.93663191856978"
"14","0.945469913471048"
"15","0.11831527162645"
"16","0.966625924967633"
"17","0.13603504398641"
"18","-1777.12729932312"
"19","0.203283716738082"
"20","-21.6949278071824"
"21","15.3852318201316"
"22","2.45876596027562"
"23","3.85093002677518"
"24","15.3852318201316"
"25","-26.4898232536696"
"26","4.37816750450201"
"27","6.72642392903599"
"28","2.45876596027562"
"29","4.37816750450201"
"30","-7.87555869494179"
"31","1.03862523016416"
"32","3.85093002677518"
"33","6.72642392903599"
"34","1.03862523016416"
"35","-11.6159791859753"
"36","-0.0347505897410513"
"37","-0.0604143958825898"
"38","-0.00915217384362991"
"39","0.104317159467271"
"40","8.48793957237906"
"41","0.131315825067413"
