"","x"
"1","Name"
"2","Student number"
"3","72"
"4","R"
"5","4.1.2"
"6","-0.949819686433492"
"7","0.092511343423407"
"8","-1.13766303680271"
"9","0.105257320260524"
"10","-2.42819635453823"
"11","0.11381120283233"
"12","-141.801823560369"
"13","6.94232728741604"
"14","0.87603176633948"
"15","0.116616384428253"
"16","0.97100329424269"
"17","0.134897131448464"
"18","-1783.09168525126"
"19","0.198911606548215"
"20","-21.9980256282458"
"21","15.5902284687908"
"22","2.39266472322323"
"23","4.01513243623185"
"24","15.5902284687908"
"25","-26.6944381212937"
"26","4.17569105949784"
"27","6.92851859300508"
"28","2.39266472322323"
"29","4.17569105949784"
"30","-7.57933197277321"
"31","1.01097619005214"
"32","4.01513243623185"
"33","6.92851859300508"
"34","1.01097619005214"
"35","-11.9546272192891"
"36","-0.0348917030913123"
"37","-0.0602581183592409"
"38","-0.00855191604153405"
"39","0.103701737492087"
"40","15.2196115573679"
"41","0.00946405303488296"
