"","x"
"1","Name"
"2","Student number"
"3","49"
"4","R"
"5","4.1.2"
"6","-0.965162290898458"
"7","0.0918233294717131"
"8","-0.982139415465012"
"9","0.101060967159544"
"10","-2.4597932231909"
"11","0.113971940873441"
"12","-143.432855489692"
"13","6.90397295403865"
"14","0.80510007183889"
"15","0.114086346313144"
"16","0.92687894426324"
"17","0.134066864452575"
"18","-1808.52726969581"
"19","0.199991865825584"
"20","-22.3270125318328"
"21","15.5908823471683"
"22","2.70202458172983"
"23","4.03410560293463"
"24","15.5908823471683"
"25","-27.0515656218541"
"26","4.64043422898841"
"27","6.82024904569736"
"28","2.70202458172983"
"29","4.64043422898841"
"30","-8.49007662725171"
"31","1.14761781653348"
"32","4.03410560293463"
"33","6.82024904569736"
"34","1.14761781653348"
"35","-12.0019724651655"
"36","-0.0293027545272763"
"37","-0.0491907954838928"
"38","-0.00818844990313519"
"39","0.0866819999143042"
"40","10.9079709249064"
"41","0.053235490810291"
